Model,Incomplete,Step,Time,Prob0,Results0,Prob1,Results1,Prob2,Results2,Label
goal2_sas_plan.12,1.0,9,0.10392975807189941,"[0.00290811 0.00646316 0.03611166 0.01299721 0.00585205 0.01371928
 0.00175425 0.01041287 0.01516214]",goal2,"[0.00290811 0.00646316 0.03611166 0.01299721 0.00585205 0.01371928
 0.00175425 0.01041287 0.01516214]",goal2,"[0.00290811 0.00646316 0.03611166 0.01299721 0.00585205 0.01371928
 0.00175425 0.01041287 0.01516214]",goal2,goal2
goal2_sas_plan.13,1.0,9,0.08794164657592773,"[0.00242695 0.00791357 0.02914879 0.01439952 0.00637629 0.0151995
 0.00175857 0.01079235 0.01652038]",goal2,"[0.00242695 0.00791357 0.02914879 0.01439952 0.00637629 0.0151995
 0.00175857 0.01079235 0.01652038]",goal2,"[0.00242695 0.00791357 0.02914879 0.01439952 0.00637629 0.0151995
 0.00175857 0.01079235 0.01652038]",goal2,goal2
goal2_sas_plan.14,1.0,9,0.1199181079864502,"[0.00231958 0.00644351 0.02358235 0.01933054 0.00729232 0.01749488
 0.00167003 0.01210772 0.01619959]",goal7,"[0.00231958 0.00644351 0.02358235 0.01933054 0.00729232 0.01749488
 0.00167003 0.01210772 0.01619959]",goal2,"[0.00231958 0.00644351 0.02358235 0.01933054 0.00729232 0.01749488
 0.00167003 0.01210772 0.01619959]",goal2,goal2
goal2_sas_plan.15,1.0,8,0.09593486785888672,"[0.00300298 0.00685853 0.02545479 0.01430305 0.00638173 0.01509767
 0.00182802 0.01104986 0.01653449]",goal0,"[0.00300298 0.00685853 0.02545479 0.01430305 0.00638173 0.01509767
 0.00182802 0.01104986 0.01653449]",goal2,"[0.00300298 0.00685853 0.02545479 0.01430305 0.00638173 0.01509767
 0.00182802 0.01104986 0.01653449]",goal2,goal2
goal2_sas_plan.16,1.0,8,0.09593582153320312,"[0.00227936 0.00618735 0.0155337  0.02267169 0.00835764 0.01604164
 0.00167938 0.0148712  0.01451509]",goal7,"[0.00227936 0.00618735 0.0155337  0.02267169 0.00835764 0.01604164
 0.00167938 0.0148712  0.01451509]",goal3,"[0.00227936 0.00618735 0.0155337  0.02267169 0.00835764 0.01604164
 0.00167938 0.0148712  0.01451509]",goal3,goal2
goal2_sas_plan.17,1.0,9,0.08794140815734863,"[0.00283169 0.00749688 0.04746444 0.01062392 0.00490456 0.01121414
 0.00166597 0.00940662 0.01270726]",goal2,"[0.00283169 0.00749688 0.04746444 0.01062392 0.00490456 0.01121414
 0.00166597 0.00940662 0.01270726]",goal2,"[0.00283169 0.00749688 0.04746444 0.01062392 0.00490456 0.01121414
 0.00166597 0.00940662 0.01270726]",goal2,goal2
goal2_sas_plan.18,1.0,9,0.1199185848236084,"[0.0024891  0.01301476 0.01622571 0.01285326 0.0058519  0.01356733
 0.00185441 0.01076553 0.01516173]",goal1,"[0.0024891  0.01301476 0.01622571 0.01285326 0.0058519  0.01356733
 0.00185441 0.01076553 0.01516173]",goal2,"[0.0024891  0.01301476 0.01622571 0.01285326 0.0058519  0.01356733
 0.00185441 0.01076553 0.01516173]",goal2,goal2
goal2_sas_plan.19,1.0,9,0.07994699478149414,"[0.00242695 0.00791357 0.02914879 0.01439952 0.00637629 0.0151995
 0.00175857 0.01079235 0.01652038]",goal2,"[0.00242695 0.00791357 0.02914879 0.01439952 0.00637629 0.0151995
 0.00175857 0.01079235 0.01652038]",goal2,"[0.00242695 0.00791357 0.02914879 0.01439952 0.00637629 0.0151995
 0.00175857 0.01079235 0.01652038]",goal2,goal2
goal2_sas_plan.2,1.0,9,0.11991739273071289,"[0.00355197 0.00646316 0.02956579 0.01299721 0.00585205 0.01371928
 0.00175425 0.01041287 0.01516214]",goal0,"[0.00355197 0.00646316 0.02956579 0.01299721 0.00585205 0.01371928
 0.00175425 0.01041287 0.01516214]",goal2,"[0.00355197 0.00646316 0.02956579 0.01299721 0.00585205 0.01371928
 0.00175425 0.01041287 0.01516214]",goal2,goal2
goal2_sas_plan.20,1.0,9,0.08794116973876953,"[0.00202542 0.01651677 0.03646354 0.00892385 0.00419394 0.00941962
 0.00155763 0.00848635 0.01086612]",goal1,"[0.00202542 0.01651677 0.03646354 0.00892385 0.00419394 0.00941962
 0.00155763 0.00848635 0.01086612]",goal2,"[0.00202542 0.01651677 0.03646354 0.00892385 0.00419394 0.00941962
 0.00155763 0.00848635 0.01086612]",goal2,goal2
goal2_sas_plan.21,1.0,8,0.09593343734741211,"[0.00295492 0.00674875 0.02504736 0.01688041 0.00627958 0.01485601
 0.00179876 0.01087299 0.01626983]",goal0,"[0.00295492 0.00674875 0.02504736 0.01688041 0.00627958 0.01485601
 0.00179876 0.01087299 0.01626983]",goal2,"[0.00295492 0.00674875 0.02504736 0.01688041 0.00627958 0.01485601
 0.00179876 0.01087299 0.01626983]",goal2,goal2
goal2_sas_plan.22,1.0,9,0.09593653678894043,"[0.00235964 0.00655481 0.02056886 0.01966442 0.00741828 0.01779706
 0.00169888 0.01231685 0.0164794 ]",goal6,"[0.00235964 0.00655481 0.02056886 0.01966442 0.00741828 0.01779706
 0.00169888 0.01231685 0.0164794 ]",goal2,"[0.00235964 0.00655481 0.02056886 0.01966442 0.00741828 0.01779706
 0.00169888 0.01231685 0.0164794 ]",goal2,goal2
goal2_sas_plan.23,1.0,9,0.10392904281616211,"[0.00228187 0.00629828 0.02740639 0.01889483 0.00708241 0.01688272
 0.00165345 0.01198751 0.01553286]",goal2,"[0.00228187 0.00629828 0.02740639 0.01889483 0.00708241 0.01688272
 0.00165345 0.01198751 0.01553286]",goal2,"[0.00228187 0.00629828 0.02740639 0.01889483 0.00708241 0.01688272
 0.00165345 0.01198751 0.01553286]",goal2,goal2
goal2_sas_plan.24,1.0,9,0.11192536354064941,"[0.00232284 0.00636297 0.01641626 0.01908891 0.00851708 0.01679965
 0.00169594 0.01474719 0.01533979]",goal7,"[0.00232284 0.00636297 0.01641626 0.01908891 0.00851708 0.01679965
 0.00169594 0.01474719 0.01533979]",goal3,"[0.00232284 0.00636297 0.01641626 0.01908891 0.00851708 0.01679965
 0.00169594 0.01474719 0.01533979]",goal3,goal2
goal2_sas_plan.25,1.0,9,0.10393118858337402,"[0.00264095 0.00670657 0.07298372 0.00740175 0.00356241 0.00781296
 0.00149035 0.00774218 0.00922989]",goal2,"[0.00264095 0.00670657 0.07298372 0.00740175 0.00356241 0.00781296
 0.00149035 0.00774218 0.00922989]",goal2,"[0.00264095 0.00670657 0.07298372 0.00740175 0.00356241 0.00781296
 0.00149035 0.00774218 0.00922989]",goal2,goal2
goal2_sas_plan.26,1.0,9,0.07195115089416504,"[0.00187924 0.00929494 0.07247859 0.00735052 0.00353776 0.00775888
 0.00148003 0.0076886  0.00916601]",goal2,"[0.00187924 0.00929494 0.07247859 0.00735052 0.00353776 0.00775888
 0.00148003 0.0076886  0.00916601]",goal2,"[0.00187924 0.00929494 0.07247859 0.00735052 0.00353776 0.00775888
 0.00148003 0.0076886  0.00916601]",goal2,goal2
goal2_sas_plan.27,1.0,9,0.14390087127685547,"[0.00294066 0.00687059 0.02142202 0.01744751 0.00653991 0.01558952
 0.0018037  0.01106928 0.0169443 ]",goal0,"[0.00294066 0.00687059 0.02142202 0.01744751 0.00653991 0.01558952
 0.0018037  0.01106928 0.0169443 ]",goal2,"[0.00294066 0.00687059 0.02142202 0.01744751 0.00653991 0.01558952
 0.0018037  0.01106928 0.0169443 ]",goal2,goal2
goal2_sas_plan.28,1.0,8,0.07195258140563965,"[0.00233844 0.00634773 0.01946467 0.01559128 0.00857428 0.01645747
 0.00172292 0.01525669 0.01489135]",goal7,"[0.00233844 0.00634773 0.01946467 0.01559128 0.00857428 0.01645747
 0.00172292 0.01525669 0.01489135]",goal2,"[0.00233844 0.00634773 0.01946467 0.01559128 0.00857428 0.01645747
 0.00172292 0.01525669 0.01489135]",goal2,goal2
goal2_sas_plan.29,1.0,9,0.09593486785888672,"[0.00332048 0.01529133 0.03375818 0.00826176 0.00388278 0.00872074
 0.00144207 0.00785672 0.01005992]",goal1,"[0.00332048 0.01529133 0.03375818 0.00826176 0.00388278 0.00872074
 0.00144207 0.00785672 0.01005992]",goal2,"[0.00332048 0.01529133 0.03375818 0.00826176 0.00388278 0.00872074
 0.00144207 0.00785672 0.01005992]",goal2,goal2
goal2_sas_plan.3,1.0,9,0.1119236946105957,"[0.00242572 0.00785905 0.02466154 0.01733257 0.0065386  0.01568665
 0.00174645 0.01085629 0.01694092]",goal1,"[0.00242572 0.00785905 0.02466154 0.01733257 0.0065386  0.01568665
 0.00174645 0.01085629 0.01694092]",goal2,"[0.00242572 0.00785905 0.02466154 0.01733257 0.0065386  0.01568665
 0.00174645 0.01085629 0.01694092]",goal2,goal2
goal2_sas_plan.30,1.0,8,0.08794045448303223,"[0.00300298 0.00685853 0.02545479 0.01430305 0.00638173 0.01509767
 0.00182802 0.01104986 0.01653449]",goal0,"[0.00300298 0.00685853 0.02545479 0.01430305 0.00638173 0.01509767
 0.00182802 0.01104986 0.01653449]",goal2,"[0.00300298 0.00685853 0.02545479 0.01430305 0.00638173 0.01509767
 0.00182802 0.01104986 0.01653449]",goal2,goal2
goal2_sas_plan.31,1.0,9,0.1199190616607666,"[0.00232026 0.00640423 0.02786745 0.01626322 0.00720156 0.01716674
 0.00168127 0.01218918 0.01579417]",goal2,"[0.00232026 0.00640423 0.02786745 0.01626322 0.00720156 0.01716674
 0.00168127 0.01218918 0.01579417]",goal2,"[0.00232026 0.00640423 0.02786745 0.01626322 0.00720156 0.01716674
 0.00168127 0.01218918 0.01579417]",goal2,goal2
goal2_sas_plan.32,1.0,9,0.08794140815734863,"[0.00286192 0.00668662 0.02909622 0.01437356 0.00636479 0.01517209
 0.0017554  0.01077289 0.01649059]",goal0,"[0.00286192 0.00668662 0.02909622 0.01437356 0.00636479 0.01517209
 0.0017554  0.01077289 0.01649059]",goal2,"[0.00286192 0.00668662 0.02909622 0.01437356 0.00636479 0.01517209
 0.0017554  0.01077289 0.01649059]",goal2,goal2
goal2_sas_plan.33,1.0,8,0.08794045448303223,"[0.0023314  0.00643498 0.02370257 0.01930494 0.00723613 0.01724915
 0.00168934 0.0122477  0.01587   ]",goal6,"[0.0023314  0.00643498 0.02370257 0.01930494 0.00723613 0.01724915
 0.00168934 0.0122477  0.01587   ]",goal2,"[0.0023314  0.00643498 0.02370257 0.01930494 0.00723613 0.01724915
 0.00168934 0.0122477  0.01587   ]",goal2,goal2
goal2_sas_plan.34,1.0,8,0.1119229793548584,"[0.00300298 0.00685853 0.02545479 0.01430305 0.00638173 0.01509767
 0.00182802 0.01104986 0.01653449]",goal0,"[0.00300298 0.00685853 0.02545479 0.01430305 0.00638173 0.01509767
 0.00182802 0.01104986 0.01653449]",goal2,"[0.00300298 0.00685853 0.02545479 0.01430305 0.00638173 0.01509767
 0.00182802 0.01104986 0.01653449]",goal2,goal2
goal2_sas_plan.35,1.0,9,0.07195091247558594,"[0.00288409 0.00673841 0.02482021 0.01711184 0.00641408 0.01528959
 0.00176899 0.01085632 0.01661831]",goal0,"[0.00288409 0.00673841 0.02482021 0.01711184 0.00641408 0.01528959
 0.00176899 0.01085632 0.01661831]",goal2,"[0.00288409 0.00673841 0.02482021 0.01711184 0.00641408 0.01528959
 0.00176899 0.01085632 0.01661831]",goal2,goal2
goal2_sas_plan.36,1.0,9,0.14390134811401367,"[0.00239799 0.00666135 0.02090318 0.01713441 0.00753885 0.01808632
 0.00172649 0.01251704 0.01674724]",goal7,"[0.00239799 0.00666135 0.02090318 0.01713441 0.00753885 0.01808632
 0.00172649 0.01251704 0.01674724]",goal2,"[0.00239799 0.00666135 0.02090318 0.01713441 0.00753885 0.01808632
 0.00172649 0.01251704 0.01674724]",goal2,goal2
goal2_sas_plan.37,1.0,8,0.08794069290161133,"[0.00298549 0.00583463 0.05374754 0.00988484 0.00464558 0.01043399
 0.00172537 0.00940023 0.01203627]",goal2,"[0.00298549 0.00583463 0.05374754 0.00988484 0.00464558 0.01043399
 0.00172537 0.00940023 0.01203627]",goal2,"[0.00298549 0.00583463 0.05374754 0.00988484 0.00464558 0.01043399
 0.00172537 0.00940023 0.01203627]",goal2,goal2
goal2_sas_plan.38,1.0,9,0.1039285659790039,"[0.00227107 0.00616485 0.03444488 0.01514208 0.00681779 0.01598331
 0.00167328 0.01213126 0.01446231]",goal2,"[0.00227107 0.00616485 0.03444488 0.01514208 0.00681779 0.01598331
 0.00167328 0.01213126 0.01446231]",goal2,"[0.00227107 0.00616485 0.03444488 0.01514208 0.00681779 0.01598331
 0.00167328 0.01213126 0.01446231]",goal2,goal2
goal2_sas_plan.39,1.0,9,0.08794140815734863,"[0.0024926  0.00982239 0.02112855 0.01423937 0.00635332 0.01503044
 0.00181988 0.01100066 0.01646087]",goal1,"[0.0024926  0.00982239 0.02112855 0.01423937 0.00635332 0.01503044
 0.00181988 0.01100066 0.01646087]",goal2,"[0.0024926  0.00982239 0.02112855 0.01423937 0.00635332 0.01503044
 0.00181988 0.01100066 0.01646087]",goal2,goal2
goal2_sas_plan.4,1.0,9,0.11192560195922852,"[0.00239511 0.00665334 0.01790095 0.01996002 0.00752979 0.01806459
 0.00172441 0.01250199 0.01672711]",goal6,"[0.00239511 0.00665334 0.01790095 0.01996002 0.00752979 0.01806459
 0.00172441 0.01250199 0.01672711]",goal3,"[0.00239511 0.00665334 0.01790095 0.01996002 0.00752979 0.01806459
 0.00172441 0.01250199 0.01672711]",goal3,goal2
goal2_sas_plan.40,1.0,9,0.08818221092224121,"[0.00290811 0.00646316 0.03611166 0.01299721 0.00585205 0.01371928
 0.00175425 0.01041287 0.01516214]",goal2,"[0.00290811 0.00646316 0.03611166 0.01299721 0.00585205 0.01371928
 0.00175425 0.01041287 0.01516214]",goal2,"[0.00290811 0.00646316 0.03611166 0.01299721 0.00585205 0.01371928
 0.00175425 0.01041287 0.01516214]",goal2,goal2
goal2_sas_plan.5,1.0,9,0.1199197769165039,"[0.00292796 0.00684091 0.02519775 0.01470521 0.00651165 0.01552217
 0.0017959  0.01102146 0.01687109]",goal0,"[0.00292796 0.00684091 0.02519775 0.01470521 0.00651165 0.01552217
 0.0017959  0.01102146 0.01687109]",goal2,"[0.00292796 0.00684091 0.02519775 0.01470521 0.00651165 0.01552217
 0.0017959  0.01102146 0.01687109]",goal2,goal2
goal2_sas_plan.6,1.0,9,0.10393023490905762,"[0.00292796 0.00684091 0.02519775 0.01470521 0.00651165 0.01552217
 0.0017959  0.01102146 0.01687109]",goal0,"[0.00292796 0.00684091 0.02519775 0.01470521 0.00651165 0.01552217
 0.0017959  0.01102146 0.01687109]",goal2,"[0.00292796 0.00684091 0.02519775 0.01470521 0.00651165 0.01552217
 0.0017959  0.01102146 0.01687109]",goal2,goal2
goal2_sas_plan.7,1.0,8,0.09593582153320312,"[0.00265691 0.00437448 0.08968061 0.00589684 0.00293431 0.00622444
 0.0014502  0.00704778 0.00760252]",goal2,"[0.00265691 0.00437448 0.08968061 0.00589684 0.00293431 0.00622444
 0.0014502  0.00704778 0.00760252]",goal2,"[0.00265691 0.00437448 0.08968061 0.00589684 0.00293431 0.00622444
 0.0014502  0.00704778 0.00760252]",goal2,goal2
goal2_sas_plan.8,1.0,9,0.07994580268859863,"[0.00178621 0.00253128 0.13417684 0.00279369 0.00146143 0.00294889
 0.00092741 0.00407817 0.00378643]",goal2,"[0.00178621 0.00253128 0.13417684 0.00279369 0.00146143 0.00294889
 0.00092741 0.00407817 0.00378643]",goal2,"[0.00178621 0.00253128 0.13417684 0.00279369 0.00146143 0.00294889
 0.00092741 0.00407817 0.00378643]",goal2,goal2
goal2_sas_plan.9,1.0,9,0.11395525932312012,"[0.00281738 0.00643464 0.01991136 0.02776959 0.00598731 0.01416456
 0.00171504 0.01036692 0.01551258]",goal3,"[0.00281738 0.00643464 0.01991136 0.02776959 0.00598731 0.01416456
 0.00171504 0.01036692 0.01551258]",goal3,"[0.00281738 0.00643464 0.01991136 0.02776959 0.00598731 0.01416456
 0.00171504 0.01036692 0.01551258]",goal3,goal2
goal3_sas_plan.0,1.0,9,0.09154725074768066,"[0.00282928 0.00661035 0.0206106  0.02342757 0.00629219 0.01499902
 0.00173538 0.01065    0.01630248]",goal0,"[0.00282928 0.00661035 0.0206106  0.02342757 0.00629219 0.01499902
 0.00173538 0.01065    0.01630248]",goal3,"[0.00282928 0.00661035 0.0206106  0.02342757 0.00629219 0.01499902
 0.00173538 0.01065    0.01630248]",goal3,goal3
goal3_sas_plan.1,1.0,9,0.10393047332763672,"[0.00277202 0.00647656 0.02818219 0.01942969 0.00616485 0.01469547
 0.00170025 0.01043447 0.01597255]",goal0,"[0.00277202 0.00647656 0.02818219 0.01942969 0.00616485 0.01469547
 0.00170025 0.01043447 0.01597255]",goal2,"[0.00277202 0.00647656 0.02818219 0.01942969 0.00616485 0.01469547
 0.00170025 0.01043447 0.01597255]",goal2,goal3
goal3_sas_plan.10,1.0,9,0.10393095016479492,"[0.00282928 0.00661035 0.0206106  0.02342757 0.00629219 0.01499902
 0.00173538 0.01065    0.01630248]",goal0,"[0.00282928 0.00661035 0.0206106  0.02342757 0.00629219 0.01499902
 0.00173538 0.01065    0.01630248]",goal3,"[0.00282928 0.00661035 0.0206106  0.02342757 0.00629219 0.01499902
 0.00173538 0.01065    0.01630248]",goal3,goal3
goal3_sas_plan.11,1.0,10,0.08793950080871582,"[0.00226788 0.00625966 0.01652096 0.02218471 0.00831557 0.0167792
 0.00164331 0.01407472 0.01543762]",goal7,"[0.00226788 0.00625966 0.01652096 0.02218471 0.00831557 0.0167792
 0.00164331 0.01407472 0.01543762]",goal3,"[0.00226788 0.00625966 0.01652096 0.02218471 0.00831557 0.0167792
 0.00164331 0.01407472 0.01543762]",goal3,goal3
goal3_sas_plan.12,1.0,10,0.1119234561920166,"[0.00214306 0.00581737 0.01460485 0.03179964 0.00785789 0.01508243
 0.00157896 0.01398197 0.01364716]",goal3,"[0.00214306 0.00581737 0.01460485 0.03179964 0.00785789 0.01508243
 0.00157896 0.01398197 0.01364716]",goal3,"[0.00214306 0.00581737 0.01460485 0.03179964 0.00785789 0.01508243
 0.00157896 0.01398197 0.01364716]",goal3,goal3
goal3_sas_plan.13,1.0,10,0.10393118858337402,"[0.0021113  0.00558965 0.01301917 0.04558213 0.00602904 0.01378524
 0.00159494 0.01156331 0.01216545]",goal3,"[0.0021113  0.00558965 0.01301917 0.04558213 0.00602904 0.01378524
 0.00159494 0.01156331 0.01216545]",goal3,"[0.0021113  0.00558965 0.01301917 0.04558213 0.00602904 0.01378524
 0.00159494 0.01156331 0.01216545]",goal3,goal3
goal3_sas_plan.14,1.0,9,0.09593653678894043,"[0.00231847 0.00635099 0.01638535 0.02740857 0.00708778 0.01676802
 0.00169274 0.01227238 0.0153109 ]",goal3,"[0.00231847 0.00635099 0.01638535 0.02740857 0.00708778 0.01676802
 0.00169274 0.01227238 0.0153109 ]",goal3,"[0.00231847 0.00635099 0.01638535 0.02740857 0.00708778 0.01676802
 0.00169274 0.01227238 0.0153109 ]",goal3,goal3
goal3_sas_plan.15,1.0,9,0.08794045448303223,"[0.00288853 0.00674879 0.02104225 0.02024636 0.00642397 0.01531315
 0.00177172 0.01087305 0.01664391]",goal0,"[0.00288853 0.00674879 0.02104225 0.02024636 0.00642397 0.01531315
 0.00177172 0.01087305 0.01664391]",goal2,"[0.00288853 0.00674879 0.02104225 0.02024636 0.00642397 0.01531315
 0.00177172 0.01087305 0.01664391]",goal2,goal3
goal3_sas_plan.16,1.0,10,0.1119227409362793,"[0.00209211 0.00567905 0.01425759 0.03104353 0.00936943 0.01472381
 0.00154142 0.01364952 0.01332267]",goal3,"[0.00209211 0.00567905 0.01425759 0.03104353 0.00936943 0.01472381
 0.00154142 0.01364952 0.01332267]",goal3,"[0.00209211 0.00567905 0.01425759 0.03104353 0.00936943 0.01472381
 0.00154142 0.01364952 0.01332267]",goal3,goal3
goal3_sas_plan.17,1.0,10,0.09593510627746582,"[0.00276234 0.00645394 0.02012294 0.02702153 0.00614331 0.01464414
 0.00169432 0.01039802 0.01591676]",goal3,"[0.00276234 0.00645394 0.02012294 0.02702153 0.00614331 0.01464414
 0.00169432 0.01039802 0.01591676]",goal3,"[0.00276234 0.00645394 0.02012294 0.02702153 0.00614331 0.01464414
 0.00169432 0.01039802 0.01591676]",goal3,goal3
goal3_sas_plan.18,1.0,10,0.1119241714477539,"[0.00241104 0.00776866 0.02124913 0.02020347 0.00664343 0.01602595
 0.00172637 0.01085001 0.01721253]",goal1,"[0.00241104 0.00776866 0.02124913 0.02020347 0.00664343 0.01602595
 0.00172637 0.01085001 0.01721253]",goal2,"[0.00241104 0.00776866 0.02124913 0.02020347 0.00664343 0.01602595
 0.00172637 0.01085001 0.01721253]",goal2,goal3
goal3_sas_plan.19,1.0,10,0.08794045448303223,"[0.00322167 0.00613475 0.02276855 0.02647538 0.00570827 0.01350441
 0.00163511 0.00988377 0.0147896 ]",goal0,"[0.00322167 0.00613475 0.02276855 0.02647538 0.00570827 0.01350441
 0.00163511 0.00988377 0.0147896 ]",goal3,"[0.00322167 0.00613475 0.02276855 0.02647538 0.00570827 0.01350441
 0.00163511 0.00988377 0.0147896 ]",goal3,goal3
goal3_sas_plan.2,1.0,10,0.10392951965332031,"[0.00274627 0.00566246 0.01693467 0.04617594 0.00475661 0.01087585
 0.00161572 0.00912286 0.01232393]",goal3,"[0.00274627 0.00566246 0.01693467 0.04617594 0.00475661 0.01087585
 0.00161572 0.00912286 0.01232393]",goal3,"[0.00274627 0.00566246 0.01693467 0.04617594 0.00475661 0.01087585
 0.00161572 0.00912286 0.01232393]",goal3,goal3
goal3_sas_plan.20,1.0,10,0.10392999649047852,"[0.00220741 0.00604677 0.01560048 0.01814032 0.01164337 0.01596482
 0.00161166 0.01401435 0.0145775 ]",goal4,"[0.00220741 0.00604677 0.01560048 0.01814032 0.01164337 0.01596482
 0.00161166 0.01401435 0.0145775 ]",goal3,"[0.00220741 0.00604677 0.01560048 0.01814032 0.01164337 0.01596482
 0.00161166 0.01401435 0.0145775 ]",goal3,goal3
goal3_sas_plan.21,1.0,9,0.11192440986633301,"[0.00282    0.00658866 0.02866995 0.01673156 0.00627154 0.01494981
 0.00172968 0.01061506 0.016249  ]",goal0,"[0.00282    0.00658866 0.02866995 0.01673156 0.00627154 0.01494981
 0.00172968 0.01061506 0.016249  ]",goal2,"[0.00282    0.00658866 0.02866995 0.01673156 0.00627154 0.01494981
 0.00172968 0.01061506 0.016249  ]",goal2,goal3
goal3_sas_plan.22,1.0,9,0.09593582153320312,"[0.00221699 0.006073   0.01566814 0.02620886 0.00812895 0.01603406
 0.00161865 0.01407513 0.01464072]",goal3,"[0.00221699 0.006073   0.01566814 0.02620886 0.00812895 0.01603406
 0.00161865 0.01407513 0.01464072]",goal3,"[0.00221699 0.006073   0.01566814 0.02620886 0.00812895 0.01603406
 0.00161865 0.01407513 0.01464072]",goal3,goal3
goal3_sas_plan.23,1.0,10,0.10392904281616211,"[0.00222099 0.00613023 0.01617936 0.021726   0.00962054 0.01643226
 0.00160933 0.0137837  0.01511842]",goal7,"[0.00222099 0.00613023 0.01617936 0.021726   0.00962054 0.01643226
 0.00160933 0.0137837  0.01511842]",goal3,"[0.00222099 0.00613023 0.01617936 0.021726   0.00962054 0.01643226
 0.00160933 0.0137837  0.01511842]",goal3,goal3
goal3_sas_plan.24,1.0,10,0.08794069290161133,"[0.00224842 0.00610337 0.01532287 0.03336301 0.0067498  0.01582392
 0.00165659 0.01201029 0.01431809]",goal3,"[0.00224842 0.00610337 0.01532287 0.03336301 0.0067498  0.01582392
 0.00165659 0.01201029 0.01431809]",goal3,"[0.00224842 0.00610337 0.01532287 0.03336301 0.0067498  0.01582392
 0.00165659 0.01201029 0.01431809]",goal3,goal3
goal3_sas_plan.25,1.0,10,0.1359109878540039,"[0.00214306 0.00581737 0.01460485 0.03179964 0.00785789 0.01508243
 0.00157896 0.01398197 0.01364716]",goal3,"[0.00214306 0.00581737 0.01460485 0.03179964 0.00785789 0.01508243
 0.00157896 0.01398197 0.01364716]",goal3,"[0.00214306 0.00581737 0.01460485 0.03179964 0.00785789 0.01508243
 0.00157896 0.01398197 0.01364716]",goal3,goal3
goal3_sas_plan.26,1.0,9,0.06395602226257324,"[0.00283393 0.00662121 0.02438851 0.01986362 0.00630252 0.01502366
 0.00173823 0.0106675  0.01632927]",goal0,"[0.00283393 0.00662121 0.02438851 0.01986362 0.00630252 0.01502366
 0.00173823 0.0106675  0.01632927]",goal2,"[0.00283393 0.00662121 0.02438851 0.01986362 0.00630252 0.01502366
 0.00173823 0.0106675  0.01632927]",goal2,goal3
goal3_sas_plan.27,1.0,9,0.1119234561920166,"[0.00221699 0.006073   0.01566814 0.02620886 0.00812895 0.01603406
 0.00161865 0.01407513 0.01464072]",goal7,"[0.00221699 0.006073   0.01566814 0.02620886 0.00812895 0.01603406
 0.00161865 0.01407513 0.01464072]",goal3,"[0.00221699 0.006073   0.01566814 0.02620886 0.00812895 0.01603406
 0.00161865 0.01407513 0.01464072]",goal3,goal3
goal3_sas_plan.28,1.0,10,0.1279125213623047,"[0.00235225 0.00649254 0.01713559 0.01648746 0.00862493 0.01740343
 0.00170445 0.01459834 0.01601194]",goal7,"[0.00235225 0.00649254 0.01713559 0.01648746 0.00862493 0.01740343
 0.00170445 0.01459834 0.01601194]",goal5,"[0.00235225 0.00649254 0.01713559 0.01648746 0.00862493 0.01740343
 0.00170445 0.01459834 0.01601194]",goal5,goal3
goal3_sas_plan.29,1.0,9,0.08794069290161133,"[0.00284217 0.00664048 0.02070455 0.01992143 0.00746721 0.01506739
 0.00174329 0.01069855 0.01637679]",goal0,"[0.00284217 0.00664048 0.02070455 0.01992143 0.00746721 0.01506739
 0.00174329 0.01069855 0.01637679]",goal2,"[0.00284217 0.00664048 0.02070455 0.01992143 0.00746721 0.01506739
 0.00174329 0.01069855 0.01637679]",goal2,goal3
goal3_sas_plan.3,1.0,9,0.11991667747497559,"[0.00231847 0.00635099 0.01638535 0.02740857 0.00708778 0.01676802
 0.00169274 0.01227238 0.0153109 ]",goal3,"[0.00231847 0.00635099 0.01638535 0.02740857 0.00708778 0.01676802
 0.00169274 0.01227238 0.0153109 ]",goal3,"[0.00231847 0.00635099 0.01638535 0.02740857 0.00708778 0.01676802
 0.00169274 0.01227238 0.0153109 ]",goal3,goal3
goal3_sas_plan.30,1.0,9,0.09593510627746582,"[0.00224626 0.00603014 0.01464271 0.03523506 0.00659513 0.01529047
 0.00167349 0.01213282 0.01368253]",goal3,"[0.00224626 0.00603014 0.01464271 0.03523506 0.00659513 0.01529047
 0.00167349 0.01213282 0.01368253]",goal3,"[0.00224626 0.00603014 0.01464271 0.03523506 0.00659513 0.01529047
 0.00167349 0.01213282 0.01368253]",goal3,goal3
goal3_sas_plan.31,1.0,9,0.07994675636291504,"[0.00221699 0.006073   0.01566814 0.02620886 0.00812895 0.01603406
 0.00161865 0.01407513 0.01464072]",goal3,"[0.00221699 0.006073   0.01566814 0.02620886 0.00812895 0.01603406
 0.00161865 0.01407513 0.01464072]",goal3,"[0.00221699 0.006073   0.01566814 0.02620886 0.00812895 0.01603406
 0.00161865 0.01407513 0.01464072]",goal3,goal3
goal3_sas_plan.32,1.0,9,0.1199190616607666,"[0.00224626 0.00603014 0.01464271 0.03523506 0.00659513 0.01529047
 0.00167349 0.01213282 0.01368253]",goal3,"[0.00224626 0.00603014 0.01464271 0.03523506 0.00659513 0.01529047
 0.00167349 0.01213282 0.01368253]",goal3,"[0.00224626 0.00603014 0.01464271 0.03523506 0.00659513 0.01529047
 0.00167349 0.01213282 0.01368253]",goal3,goal3
