Model,Incomplete,Step,Time,Prob0,Results0,Prob1,Results1,Prob2,Results2,Label
goal5_sas_plan.21,0.7,34,0.08794116973876953,"[0.00341638 0.0018323  0.00873338 0.00274805 0.00858905 0.08198167
 0.00593791 0.00177096]",goal5,"[0.00341638 0.0018323  0.00873338 0.00274805 0.00858905 0.08198167
 0.00593791 0.00177096]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.22,0.7,38,0.14390230178833008,"[0.0035472  0.00178721 0.01000361 0.00393495 0.00852859 0.06172263
 0.00798738 0.00571457]",goal5,"[0.0035472  0.00178721 0.01000361 0.00393495 0.00852859 0.06172263
 0.00798738 0.00571457]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.23,0.7,33,0.08793878555297852,"[0.00236924 0.00113222 0.00904523 0.00248088 0.00524935 0.07482907
 0.00818378 0.00451631]",goal5,"[0.00236924 0.00113222 0.00904523 0.00248088 0.00524935 0.07482907
 0.00818378 0.00451631]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.24,0.7,29,0.12791204452514648,"[0.00162469 0.00132177 0.00364346 0.00140361 0.00222573 0.09078151
 0.00460057 0.00372972]",goal5,"[0.00162469 0.00132177 0.00364346 0.00140361 0.00222573 0.09078151
 0.00460057 0.00372972]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.25,0.7,32,0.10393166542053223,"[0.00241562 0.00134636 0.00922226 0.00295011 0.00248001 0.07064498
 0.00834395 0.00537052]",goal5,"[0.00241562 0.00134636 0.00922226 0.00295011 0.00248001 0.07064498
 0.00834395 0.00537052]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.26,0.7,33,0.1199188232421875,"[0.00236924 0.00113222 0.00904523 0.00248088 0.00524935 0.07482907
 0.00818378 0.00451631]",goal5,"[0.00236924 0.00113222 0.00904523 0.00248088 0.00524935 0.07482907
 0.00818378 0.00451631]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.27,0.7,38,0.1279125213623047,"[0.0035472  0.00178721 0.01000361 0.00393495 0.00852859 0.06172263
 0.00798738 0.00571457]",goal5,"[0.0035472  0.00178721 0.01000361 0.00393495 0.00852859 0.06172263
 0.00798738 0.00571457]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.28,0.7,33,0.1279144287109375,"[0.00236924 0.00113222 0.00904523 0.00248088 0.00524935 0.07482907
 0.00818378 0.00451631]",goal5,"[0.00236924 0.00113222 0.00904523 0.00248088 0.00524935 0.07482907
 0.00818378 0.00451631]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.29,0.7,24,0.06395673751831055,"[0.00126581 0.00071767 0.00407324 0.00092569 0.00310748 0.10148906
 0.00574767 0.00088011]",goal5,"[0.00126581 0.00071767 0.00407324 0.00092569 0.00310748 0.10148906
 0.00574767 0.00088011]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.3,0.7,24,0.07195234298706055,"[0.00126581 0.00071767 0.00407324 0.00092569 0.00310748 0.10148906
 0.00574767 0.00088011]",goal5,"[0.00126581 0.00071767 0.00407324 0.00092569 0.00310748 0.10148906
 0.00574767 0.00088011]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.30,0.7,44,0.15189695358276367,"[0.00518921 0.00278313 0.00810997 0.00271916 0.01504951 0.07032142
 0.01278872 0.00175234]",goal5,"[0.00518921 0.00278313 0.00810997 0.00271916 0.01504951 0.07032142
 0.01278872 0.00175234]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.31,0.7,35,0.1359090805053711,"[0.00313702 0.00168248 0.00925072 0.00291084 0.01049494 0.08085171
 0.00545237 0.00187586]",goal5,"[0.00313702 0.00168248 0.00925072 0.00291084 0.01049494 0.08085171
 0.00545237 0.00187586]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.32,0.7,20,0.06395506858825684,"[0.01754536 0.00768356 0.01892406 0.00580707 0.01949382 0.01121494
 0.01622084 0.00633905]",goal7,"[0.01754536 0.00768356 0.01892406 0.00580707 0.01949382 0.01121494
 0.01622084 0.00633905]",goal4,"[0.01754536 0.00768356 0.01892406 0.00580707 0.01949382 0.01121494
 0.01622084 0.00633905]",goal4,goal5
goal5_sas_plan.33,0.7,38,0.143904447555542,"[0.0035472  0.00178721 0.01000361 0.00393495 0.00852859 0.06172263
 0.00798738 0.00571457]",goal5,"[0.0035472  0.00178721 0.01000361 0.00393495 0.00852859 0.06172263
 0.00798738 0.00571457]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.34,0.7,39,0.11192440986633301,"[0.00351682 0.0015637  0.00875254 0.00268129 0.00658519 0.06514061
 0.011522   0.00566563]",goal5,"[0.00351682 0.0015637  0.00875254 0.00268129 0.00658519 0.06514061
 0.011522   0.00566563]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.35,0.7,39,0.13590788841247559,"[0.00351682 0.0015637  0.00875254 0.00268129 0.00658519 0.06514061
 0.011522   0.00566563]",goal5,"[0.00351682 0.0015637  0.00875254 0.00268129 0.00658519 0.06514061
 0.011522   0.00566563]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.36,0.7,24,0.07994508743286133,"[0.00126581 0.00071767 0.00407324 0.00092569 0.00310748 0.10148906
 0.00574767 0.00088011]",goal5,"[0.00126581 0.00071767 0.00407324 0.00092569 0.00310748 0.10148906
 0.00574767 0.00088011]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.4,0.7,34,0.1279139518737793,"[0.00445748 0.00239068 0.00856293 0.00233573 0.00971463 0.08038158
 0.00774741 0.00150524]",goal5,"[0.00445748 0.00239068 0.00856293 0.00233573 0.00971463 0.08038158
 0.00774741 0.00150524]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.5,0.7,39,0.1119241714477539,"[0.00351682 0.0015637  0.00875254 0.00268129 0.00658519 0.06514061
 0.011522   0.00566563]",goal5,"[0.00351682 0.0015637  0.00875254 0.00268129 0.00658519 0.06514061
 0.011522   0.00566563]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.6,0.7,33,0.1199193000793457,"[0.00236924 0.00113222 0.00904523 0.00248088 0.00524935 0.07482907
 0.00818378 0.00451631]",goal5,"[0.00236924 0.00113222 0.00904523 0.00248088 0.00524935 0.07482907
 0.00818378 0.00451631]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.7,0.7,20,0.04796600341796875,"[0.01754536 0.00768356 0.01892406 0.00580707 0.01949382 0.01121494
 0.01622084 0.00633905]",goal7,"[0.01754536 0.00768356 0.01892406 0.00580707 0.01949382 0.01121494
 0.01622084 0.00633905]",goal4,"[0.01754536 0.00768356 0.01892406 0.00580707 0.01949382 0.01121494
 0.01622084 0.00633905]",goal4,goal5
goal5_sas_plan.8,0.7,33,0.1359083652496338,"[0.00236924 0.00113222 0.00904523 0.00248088 0.00524935 0.07482907
 0.00818378 0.00451631]",goal5,"[0.00236924 0.00113222 0.00904523 0.00248088 0.00524935 0.07482907
 0.00818378 0.00451631]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.9,0.7,39,0.11992001533508301,"[0.00351682 0.0015637  0.00875254 0.00268129 0.00658519 0.06514061
 0.011522   0.00566563]",goal5,"[0.00351682 0.0015637  0.00875254 0.00268129 0.00658519 0.06514061
 0.011522   0.00566563]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal6_sas_plan.0,0.7,22,0.08794140815734863,"[0.0004511  0.000452   0.00223271 0.00064254 0.00070027 0.00023704
 0.09732755 0.00571597]",goal6,"[0.0004511  0.000452   0.00223271 0.00064254 0.00070027 0.00023704
 0.09732755 0.00571597]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.1,0.7,26,0.09593558311462402,"[0.00147476 0.00108726 0.00437721 0.00146022 0.00236872 0.00143138
 0.07263105 0.01046764]",goal6,"[0.00147476 0.00108726 0.00437721 0.00146022 0.00236872 0.00143138
 0.07263105 0.01046764]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.10,0.7,26,0.09593558311462402,"[0.00132376 0.00070997 0.00550002 0.00230297 0.00210695 0.0019877
 0.07404265 0.00897832]",goal6,"[0.00132376 0.00070997 0.00550002 0.00230297 0.00210695 0.0019877
 0.07404265 0.00897832]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.11,0.7,26,0.08794093132019043,"[0.00122087 0.00079976 0.00340025 0.00259424 0.0019432  0.00082372
 0.08340701 0.00677953]",goal6,"[0.00122087 0.00079976 0.00340025 0.00259424 0.0019432  0.00082372
 0.08340701 0.00677953]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.12,0.7,22,0.06291460990905762,"[0.01139166 0.00623311 0.01706745 0.00573522 0.01514467 0.00768594
 0.02495534 0.00806271]",goal7,"[0.01139166 0.00623311 0.01706745 0.00573522 0.01514467 0.00768594
 0.02495534 0.00806271]",goal6,"[0.01139166 0.00623311 0.01706745 0.00573522 0.01514467 0.00768594
 0.02495534 0.00806271]",goal6,goal6
goal6_sas_plan.13,0.7,22,0.10777139663696289,"[0.0004511  0.000452   0.00223271 0.00064254 0.00070027 0.00023704
 0.09732755 0.00571597]",goal6,"[0.0004511  0.000452   0.00223271 0.00064254 0.00070027 0.00023704
 0.09732755 0.00571597]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.14,0.7,22,0.05596208572387695,"[0.0004511  0.000452   0.00223271 0.00064254 0.00070027 0.00023704
 0.09732755 0.00571597]",goal6,"[0.0004511  0.000452   0.00223271 0.00064254 0.00070027 0.00023704
 0.09732755 0.00571597]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.15,0.7,22,0.07195067405700684,"[0.0004511  0.000452   0.00223271 0.00064254 0.00070027 0.00023704
 0.09732755 0.00571597]",goal6,"[0.0004511  0.000452   0.00223271 0.00064254 0.00070027 0.00023704
 0.09732755 0.00571597]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.16,0.7,32,0.1199183464050293,"[0.00248429 0.00138464 0.00597819 0.00191236 0.00404641 0.00492051
 0.07395073 0.00751309]",goal6,"[0.00248429 0.00138464 0.00597819 0.00191236 0.00404641 0.00492051
 0.07395073 0.00751309]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.17,0.7,26,0.08794045448303223,"[0.00122087 0.00079976 0.00340025 0.00259424 0.0019432  0.00082372
 0.08340701 0.00677953]",goal6,"[0.00122087 0.00079976 0.00340025 0.00259424 0.0019432  0.00082372
 0.08340701 0.00677953]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.18,0.7,26,0.07994580268859863,"[0.0012356  0.00080941 0.00513376 0.00144093 0.00240206 0.00185533
 0.08441333 0.00686132]",goal6,"[0.0012356  0.00080941 0.00513376 0.00144093 0.00240206 0.00185533
 0.08441333 0.00686132]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.19,0.7,10,0.03997349739074707,"[1.09255725e-06 5.55916857e-06 3.52590213e-05 1.89566855e-05
 7.45241766e-08 9.97669944e-08 1.22079984e-01 1.15901135e-04]",goal6,"[1.09255725e-06 5.55916857e-06 3.52590213e-05 1.89566855e-05
 7.45241766e-08 9.97669944e-08 1.22079984e-01 1.15901135e-04]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.2,0.7,23,0.08794212341308594,"[0.00098582 0.00087171 0.00317224 0.00112437 0.00193787 0.00129548
 0.08990552 0.00632489]",goal6,"[0.00098582 0.00087171 0.00317224 0.00112437 0.00193787 0.00129548
 0.08990552 0.00632489]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.20,0.7,26,0.09593653678894043,"[0.01099937 0.00499365 0.02063297 0.00604481 0.00947183 0.00507029
 0.01543027 0.01192778]",goal7,"[0.01099937 0.00499365 0.02063297 0.00604481 0.00947183 0.00507029
 0.01543027 0.01192778]",goal2,"[0.01099937 0.00499365 0.02063297 0.00604481 0.00947183 0.00507029
 0.01543027 0.01192778]",goal2,goal6
goal6_sas_plan.21,0.7,23,0.055959224700927734,"[0.00098582 0.00087171 0.00317224 0.00112437 0.00193787 0.00129548
 0.08990552 0.00632489]",goal6,"[0.00098582 0.00087171 0.00317224 0.00112437 0.00193787 0.00129548
 0.08990552 0.00632489]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.22,0.7,26,0.10392880439758301,"[0.00147476 0.00108726 0.00437721 0.00146022 0.00236872 0.00143138
 0.07263105 0.01046764]",goal6,"[0.00147476 0.00108726 0.00437721 0.00146022 0.00236872 0.00143138
 0.07263105 0.01046764]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.23,0.7,23,0.08794164657592773,"[0.00075344 0.00066623 0.0047222  0.00107317 0.00118596 0.00099011
 0.08581192 0.00753916]",goal6,"[0.00075344 0.00066623 0.0047222  0.00107317 0.00118596 0.00099011
 0.08581192 0.00753916]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.24,0.7,22,0.07994484901428223,"[0.0004511  0.000452   0.00223271 0.00064254 0.00070027 0.00023704
 0.09732755 0.00571597]",goal6,"[0.0004511  0.000452   0.00223271 0.00064254 0.00070027 0.00023704
 0.09732755 0.00571597]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.25,0.7,23,0.19986534118652344,"[0.00098582 0.00087171 0.00317224 0.00112437 0.00193787 0.00129548
 0.08990552 0.00632489]",goal6,"[0.00098582 0.00087171 0.00317224 0.00112437 0.00193787 0.00129548
 0.08990552 0.00632489]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.26,0.7,29,0.1199190616607666,"[0.00228048 0.00132938 0.00262569 0.00274959 0.00608493 0.00418241
 0.07866754 0.00618465]",goal6,"[0.00228048 0.00132938 0.00262569 0.00274959 0.00608493 0.00418241
 0.07866754 0.00618465]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.27,0.7,26,0.06395506858825684,"[0.00132376 0.00070997 0.00550002 0.00230297 0.00210695 0.0019877
 0.07404265 0.00897832]",goal6,"[0.00132376 0.00070997 0.00550002 0.00230297 0.00210695 0.0019877
 0.07404265 0.00897832]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.28,0.7,28,0.10393142700195312,"[0.00136026 0.00100285 0.00696604 0.00134686 0.00182161 0.00036976
 0.08035022 0.00804988]",goal6,"[0.00136026 0.00100285 0.00696604 0.00134686 0.00182161 0.00036976
 0.08035022 0.00804988]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.29,0.7,10,0.03997302055358887,"[1.09255725e-06 5.55916857e-06 3.52590213e-05 1.89566855e-05
 7.45241766e-08 9.97669944e-08 1.22079984e-01 1.15901135e-04]",goal6,"[1.09255725e-06 5.55916857e-06 3.52590213e-05 1.89566855e-05
 7.45241766e-08 9.97669944e-08 1.22079984e-01 1.15901135e-04]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.3,0.7,26,0.08793902397155762,"[0.00122087 0.00079976 0.00340025 0.00259424 0.0019432  0.00082372
 0.08340701 0.00677953]",goal6,"[0.00122087 0.00079976 0.00340025 0.00259424 0.0019432  0.00082372
 0.08340701 0.00677953]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.30,0.7,26,0.09593629837036133,"[0.00122087 0.00079976 0.00340025 0.00259424 0.0019432  0.00082372
 0.08340701 0.00677953]",goal6,"[0.00122087 0.00079976 0.00340025 0.00259424 0.0019432  0.00082372
 0.08340701 0.00677953]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.31,0.7,22,0.06395578384399414,"[0.0004511  0.000452   0.00223271 0.00064254 0.00070027 0.00023704
 0.09732755 0.00571597]",goal6,"[0.0004511  0.000452   0.00223271 0.00064254 0.00070027 0.00023704
 0.09732755 0.00571597]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.32,0.7,25,0.07994675636291504,"[0.0008761  0.00070097 0.00444596 0.00102168 0.00051299 0.0005911
 0.09867982 0.00398311]",goal6,"[0.0008761  0.00070097 0.00444596 0.00102168 0.00051299 0.0005911
 0.09867982 0.00398311]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.33,0.7,25,0.08794140815734863,"[0.0008761  0.00070097 0.00444596 0.00102168 0.00051299 0.0005911
 0.09867982 0.00398311]",goal6,"[0.0008761  0.00070097 0.00444596 0.00102168 0.00051299 0.0005911
 0.09867982 0.00398311]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.34,0.7,32,0.11192584037780762,"[0.00248429 0.00138464 0.00597819 0.00191236 0.00404641 0.00492051
 0.07395073 0.00751309]",goal6,"[0.00248429 0.00138464 0.00597819 0.00191236 0.00404641 0.00492051
 0.07395073 0.00751309]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.35,0.7,26,0.09593343734741211,"[0.00132376 0.00070997 0.00550002 0.00230297 0.00210695 0.0019877
 0.07404265 0.00897832]",goal6,"[0.00132376 0.00070997 0.00550002 0.00230297 0.00210695 0.0019877
 0.07404265 0.00897832]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.36,0.7,26,0.07994389533996582,"[0.00147476 0.00108726 0.00437721 0.00146022 0.00236872 0.00143138
 0.07263105 0.01046764]",goal6,"[0.00147476 0.00108726 0.00437721 0.00146022 0.00236872 0.00143138
 0.07263105 0.01046764]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.37,0.7,28,0.07994699478149414,"[0.00115255 0.00084971 0.00590229 0.00136873 0.00154344 0.00160922
 0.06808037 0.01176821]",goal6,"[0.00115255 0.00084971 0.00590229 0.00136873 0.00154344 0.00160922
 0.06808037 0.01176821]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.4,0.7,22,0.07994532585144043,"[0.0004511  0.000452   0.00223271 0.00064254 0.00070027 0.00023704
 0.09732755 0.00571597]",goal6,"[0.0004511  0.000452   0.00223271 0.00064254 0.00070027 0.00023704
 0.09732755 0.00571597]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.5,0.7,22,0.11192536354064941,"[0.0004511  0.000452   0.00223271 0.00064254 0.00070027 0.00023704
 0.09732755 0.00571597]",goal6,"[0.0004511  0.000452   0.00223271 0.00064254 0.00070027 0.00023704
 0.09732755 0.00571597]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.6,0.7,32,0.11192703247070312,"[0.00248429 0.00138464 0.00597819 0.00191236 0.00404641 0.00492051
 0.07395073 0.00751309]",goal6,"[0.00248429 0.00138464 0.00597819 0.00191236 0.00404641 0.00492051
 0.07395073 0.00751309]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.7,0.7,26,0.07195115089416504,"[0.00147476 0.00108726 0.00437721 0.00146022 0.00236872 0.00143138
 0.07263105 0.01046764]",goal6,"[0.00147476 0.00108726 0.00437721 0.00146022 0.00236872 0.00143138
 0.07263105 0.01046764]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.8,0.7,26,0.1039283275604248,"[0.00122087 0.00079976 0.00340025 0.00259424 0.0019432  0.00082372
 0.08340701 0.00677953]",goal6,"[0.00122087 0.00079976 0.00340025 0.00259424 0.0019432  0.00082372
 0.08340701 0.00677953]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.9,0.7,26,0.08793997764587402,"[0.00122087 0.00079976 0.00340025 0.00259424 0.0019432  0.00082372
 0.08340701 0.00677953]",goal6,"[0.00122087 0.00079976 0.00340025 0.00259424 0.0019432  0.00082372
 0.08340701 0.00677953]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal7_sas_plan.0,0.7,23,0.09593653678894043,"[0.00088603 0.00078347 0.0055532  0.00157608 0.00174171 0.00024577
 0.00783602 0.03009684]",goal7,"[0.00088603 0.00078347 0.0055532  0.00157608 0.00174171 0.00024577
 0.00783602 0.03009684]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.1,0.7,24,0.07195115089416504,"[0.00064987 0.00057465 0.0040731  0.001156   0.00127749 0.0003511
 0.00896384 0.03080812]",goal7,"[0.00064987 0.00057465 0.0040731  0.001156   0.00127749 0.0003511
 0.00896384 0.03080812]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.10,0.7,22,0.07994604110717773,"[0.00423535 0.002024   0.01188696 0.0027954  0.00689854 0.00388711
 0.01990038 0.02032112]",goal7,"[0.00423535 0.002024   0.01188696 0.0027954  0.00689854 0.00388711
 0.01990038 0.02032112]",goal7,"[0.00423535 0.002024   0.01188696 0.0027954  0.00689854 0.00388711
 0.01990038 0.02032112]",goal7,goal7
goal7_sas_plan.11,0.7,22,0.07195162773132324,"[0.00695747 0.00384287 0.01435508 0.00434935 0.01297993 0.00528025
 0.02338867 0.01412989]",goal7,"[0.00695747 0.00384287 0.01435508 0.00434935 0.01297993 0.00528025
 0.02338867 0.01412989]",goal6,"[0.00695747 0.00384287 0.01435508 0.00434935 0.01297993 0.00528025
 0.02338867 0.01412989]",goal6,goal7
goal7_sas_plan.2,0.7,19,0.05596160888671875,"[0.00044889 0.00044978 0.00285277 0.00082098 0.0005427  0.00038889
 0.0054641  0.03273103]",goal7,"[0.00044889 0.00044978 0.00285277 0.00082098 0.0005427  0.00038889
 0.0054641  0.03273103]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.3,0.7,22,0.09593319892883301,"[0.00423535 0.002024   0.01188696 0.0027954  0.00689854 0.00388711
 0.01990038 0.02032112]",goal7,"[0.00423535 0.002024   0.01188696 0.0027954  0.00689854 0.00388711
 0.01990038 0.02032112]",goal7,"[0.00423535 0.002024   0.01188696 0.0027954  0.00689854 0.00388711
 0.01990038 0.02032112]",goal7,goal7
goal7_sas_plan.4,0.7,24,0.07994651794433594,"[0.00064987 0.00057465 0.0040731  0.001156   0.00127749 0.0003511
 0.00896384 0.03080812]",goal7,"[0.00064987 0.00057465 0.0040731  0.001156   0.00127749 0.0003511
 0.00896384 0.03080812]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.5,0.7,22,0.07195162773132324,"[0.00695747 0.00384287 0.01435508 0.00434935 0.01297993 0.00528025
 0.02338867 0.01412989]",goal7,"[0.00695747 0.00384287 0.01435508 0.00434935 0.01297993 0.00528025
 0.02338867 0.01412989]",goal6,"[0.00695747 0.00384287 0.01435508 0.00434935 0.01297993 0.00528025
 0.02338867 0.01412989]",goal6,goal7
goal7_sas_plan.6,0.7,24,0.07195138931274414,"[0.00064987 0.00057465 0.0040731  0.001156   0.00127749 0.0003511
 0.00896384 0.03080812]",goal7,"[0.00064987 0.00057465 0.0040731  0.001156   0.00127749 0.0003511
 0.00896384 0.03080812]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.7,0.7,22,0.07994484901428223,"[0.00695747 0.00384287 0.01435508 0.00434935 0.01297993 0.00528025
 0.02338867 0.01412989]",goal7,"[0.00695747 0.00384287 0.01435508 0.00434935 0.01297993 0.00528025
 0.02338867 0.01412989]",goal6,"[0.00695747 0.00384287 0.01435508 0.00434935 0.01297993 0.00528025
 0.02338867 0.01412989]",goal6,goal7
goal7_sas_plan.8,0.7,23,0.08794093132019043,"[0.00088603 0.00078347 0.0055532  0.00157608 0.00174171 0.00024577
 0.00783602 0.03009684]",goal7,"[0.00088603 0.00078347 0.0055532  0.00157608 0.00174171 0.00024577
 0.00783602 0.03009684]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.9,0.7,24,0.07994580268859863,"[0.00064987 0.00057465 0.0040731  0.001156   0.00127749 0.0003511
 0.00896384 0.03080812]",goal7,"[0.00064987 0.00057465 0.0040731  0.001156   0.00127749 0.0003511
 0.00896384 0.03080812]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal0_sas_plan.0,1.0,20,0.05795645713806152,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.1,1.0,29,0.1149137020111084,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
goal0_sas_plan.10,1.0,31,0.10692191123962402,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,"[0.17849462 0.         0.         0.         0.         0.
 0.         0.        ]",goal0,goal0
