Model,Incomplete,Step,Time,Prob0,Results0,Prob1,Results1,Prob2,Results2,Label
goal5_sas_plan.13,0.3,15,0.03700876235961914,"[0.01604209 0.00752987 0.01756969 0.0052714  0.02090488 0.01784503
 0.0139121  0.0061899 ]",goal7,"[0.01604209 0.00752987 0.01756969 0.0052714  0.02090488 0.01784503
 0.0139121  0.0061899 ]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.14,0.3,17,0.04438304901123047,"[0.01605706 0.00712414 0.01662299 0.00616908 0.02377184 0.0163864
 0.01503985 0.0055166 ]",goal3,"[0.01605706 0.00712414 0.01662299 0.00616908 0.02377184 0.0163864
 0.01503985 0.0055166 ]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.15,0.3,14,0.036386966705322266,"[0.01685828 0.00740265 0.01615887 0.0055396  0.02348297 0.01875296
 0.01367705 0.00569286]",goal3,"[0.01685828 0.00740265 0.01615887 0.0055396  0.02348297 0.01875296
 0.01367705 0.00569286]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.16,0.3,18,0.0479733943939209,"[0.01882192 0.00747839 0.01648042 0.00511218 0.02870099 0.01642288
 0.0140827  0.00558912]",goal7,"[0.01882192 0.00747839 0.01648042 0.00511218 0.02870099 0.01642288
 0.0140827  0.00558912]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.17,0.3,15,0.03714561462402344,"[0.01604209 0.00752987 0.01756969 0.0052714  0.02090488 0.01784503
 0.0139121  0.0061899 ]",goal7,"[0.01604209 0.00752987 0.01756969 0.0052714  0.02090488 0.01784503
 0.0139121  0.0061899 ]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.18,0.3,17,0.040505170822143555,"[0.0145365  0.00668463 0.01684463 0.00518512 0.02278368 0.01497301
 0.01645898 0.00721129]",goal7,"[0.0145365  0.00668463 0.01684463 0.00518512 0.02278368 0.01497301
 0.01645898 0.00721129]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.19,0.3,19,0.04920506477355957,"[0.01873634 0.00736434 0.01627929 0.0049955  0.03039111 0.01486691
 0.01732191 0.00516618]",goal3,"[0.01873634 0.00736434 0.01627929 0.0049955  0.03039111 0.01486691
 0.01732191 0.00516618]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.2,0.3,12,0.03545260429382324,"[0.01392355 0.00669848 0.02213153 0.00538156 0.01656091 0.00789461
 0.01682738 0.00845626]",goal7,"[0.01392355 0.00669848 0.02213153 0.00538156 0.01656091 0.00789461
 0.01682738 0.00845626]",goal2,"[0.01392355 0.00669848 0.02213153 0.00538156 0.01656091 0.00789461
 0.01682738 0.00845626]",goal2,goal5
goal5_sas_plan.20,0.3,18,0.043981075286865234,"[0.01904467 0.00752498 0.01660942 0.00512365 0.03082174 0.01604697
 0.01421548 0.00529475]",goal3,"[0.01904467 0.00752498 0.01660942 0.00512365 0.03082174 0.01604697
 0.01421548 0.00529475]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.21,0.3,15,0.0403294563293457,"[0.01571975 0.00656606 0.01426463 0.00465172 0.05074559 0.016281
 0.01488801 0.00512215]",goal4,"[0.01571975 0.00656606 0.01426463 0.00465172 0.05074559 0.016281
 0.01488801 0.00512215]",goal4,"[0.         0.         0.         0.         0.20319657 0.0424917
 0.         0.        ]",goal4,goal5
goal5_sas_plan.22,0.3,17,0.04566788673400879,"[0.01605706 0.00712414 0.01662299 0.00616908 0.02377184 0.0163864
 0.01503985 0.0055166 ]",goal3,"[0.01605706 0.00712414 0.01662299 0.00616908 0.02377184 0.0163864
 0.01503985 0.0055166 ]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.23,0.3,14,0.03684115409851074,"[0.01606619 0.00754118 0.01646126 0.00564327 0.02237961 0.01847761
 0.01489352 0.00542538]",goal3,"[0.01606619 0.00754118 0.01646126 0.00564327 0.02237961 0.01847761
 0.01489352 0.00542538]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.24,0.3,13,0.03581404685974121,"[0.01339101 0.00645229 0.01865321 0.00566351 0.01834488 0.02206403
 0.01362151 0.00580636]",goal5,"[0.01339101 0.00645229 0.01865321 0.00566351 0.01834488 0.02206403
 0.01362151 0.00580636]",goal5,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.25,0.3,14,0.03943490982055664,"[0.01685828 0.00740265 0.01615887 0.0055396  0.02348297 0.01875296
 0.01367705 0.00569286]",goal3,"[0.01685828 0.00740265 0.01615887 0.0055396  0.02348297 0.01875296
 0.01367705 0.00569286]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.26,0.3,14,0.03573441505432129,"[0.01606619 0.00754118 0.01646126 0.00564327 0.02237961 0.01847761
 0.01489352 0.00542538]",goal3,"[0.01606619 0.00754118 0.01646126 0.00564327 0.02237961 0.01847761
 0.01489352 0.00542538]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.27,0.3,17,0.04803872108459473,"[0.01605706 0.00712414 0.01662299 0.00616908 0.02377184 0.0163864
 0.01503985 0.0055166 ]",goal3,"[0.01605706 0.00712414 0.01662299 0.00616908 0.02377184 0.0163864
 0.01503985 0.0055166 ]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.28,0.3,14,0.0342104434967041,"[0.01606619 0.00754118 0.01646126 0.00564327 0.02237961 0.01847761
 0.01489352 0.00542538]",goal3,"[0.01606619 0.00754118 0.01646126 0.00564327 0.02237961 0.01847761
 0.01489352 0.00542538]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.29,0.3,10,0.031777143478393555,"[0.0127793  0.00670653 0.01434532 0.00452794 0.03626495 0.0158478
 0.02186915 0.00548121]",goal6,"[0.0127793  0.00670653 0.01434532 0.00452794 0.03626495 0.0158478
 0.02186915 0.00548121]",goal4,"[0.         0.         0.         0.         0.15245104 0.05789699
 0.00413122 0.        ]",goal4,goal5
goal5_sas_plan.3,0.3,10,0.02867722511291504,"[0.0127793  0.00670653 0.01434532 0.00452794 0.03626495 0.0158478
 0.02186915 0.00548121]",goal6,"[0.0127793  0.00670653 0.01434532 0.00452794 0.03626495 0.0158478
 0.02186915 0.00548121]",goal4,"[0.         0.         0.         0.         0.15245104 0.05789699
 0.00413122 0.        ]",goal4,goal5
goal5_sas_plan.30,0.3,19,0.046959638595581055,"[0.01873634 0.00736434 0.01627929 0.0049955  0.03039111 0.01486691
 0.01732191 0.00516618]",goal3,"[0.01873634 0.00736434 0.01627929 0.0049955  0.03039111 0.01486691
 0.01732191 0.00516618]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.31,0.3,15,0.038472652435302734,"[0.01604209 0.00752987 0.01756969 0.0052714  0.02090488 0.01784503
 0.0139121  0.0061899 ]",goal7,"[0.01604209 0.00752987 0.01756969 0.0052714  0.02090488 0.01784503
 0.0139121  0.0061899 ]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.32,0.3,9,0.026643037796020508,"[0.01952812 0.00895848 0.01963667 0.0051454  0.02149613 0.00850682
 0.0156789  0.00639155]",goal7,"[0.01952812 0.00895848 0.01963667 0.0051454  0.02149613 0.00850682
 0.0156789  0.00639155]",goal4,"[0.01952812 0.00895848 0.01963667 0.0051454  0.02149613 0.00850682
 0.0156789  0.00639155]",goal4,goal5
goal5_sas_plan.33,0.3,17,0.04296422004699707,"[0.01605706 0.00712414 0.01662299 0.00616908 0.02377184 0.0163864
 0.01503985 0.0055166 ]",goal3,"[0.01605706 0.00712414 0.01662299 0.00616908 0.02377184 0.0163864
 0.01503985 0.0055166 ]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.34,0.3,17,0.042398691177368164,"[0.0145365  0.00668463 0.01684463 0.00518512 0.02278368 0.01497301
 0.01645898 0.00721129]",goal7,"[0.0145365  0.00668463 0.01684463 0.00518512 0.02278368 0.01497301
 0.01645898 0.00721129]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.35,0.3,17,0.04412484169006348,"[0.0145365  0.00668463 0.01684463 0.00518512 0.02278368 0.01497301
 0.01645898 0.00721129]",goal7,"[0.0145365  0.00668463 0.01684463 0.00518512 0.02278368 0.01497301
 0.01645898 0.00721129]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.36,0.3,10,0.02923440933227539,"[0.0127793  0.00670653 0.01434532 0.00452794 0.03626495 0.0158478
 0.02186915 0.00548121]",goal6,"[0.0127793  0.00670653 0.01434532 0.00452794 0.03626495 0.0158478
 0.02186915 0.00548121]",goal4,"[0.         0.         0.         0.         0.15245104 0.05789699
 0.00413122 0.        ]",goal4,goal5
goal5_sas_plan.4,0.3,15,0.038341522216796875,"[0.01697022 0.00708837 0.01539935 0.00502175 0.05478228 0.01229754
 0.01297226 0.00514841]",goal4,"[0.01697022 0.00708837 0.01539935 0.00502175 0.05478228 0.01229754
 0.01297226 0.00514841]",goal4,"[0.         0.         0.         0.         0.09547034 0.08381135
 0.         0.        ]",goal4,goal5
goal5_sas_plan.5,0.3,17,0.043950796127319336,"[0.0145365  0.00668463 0.01684463 0.00518512 0.02278368 0.01497301
 0.01645898 0.00721129]",goal7,"[0.0145365  0.00668463 0.01684463 0.00518512 0.02278368 0.01497301
 0.01645898 0.00721129]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.6,0.3,14,0.03554654121398926,"[0.01606619 0.00754118 0.01646126 0.00564327 0.02237961 0.01847761
 0.01489352 0.00542538]",goal3,"[0.01606619 0.00754118 0.01646126 0.00564327 0.02237961 0.01847761
 0.01489352 0.00542538]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.7,0.3,9,0.027022361755371094,"[0.01952812 0.00895848 0.01963667 0.0051454  0.02149613 0.00850682
 0.0156789  0.00639155]",goal7,"[0.01952812 0.00895848 0.01963667 0.0051454  0.02149613 0.00850682
 0.0156789  0.00639155]",goal4,"[0.01952812 0.00895848 0.01963667 0.0051454  0.02149613 0.00850682
 0.0156789  0.00639155]",goal4,goal5
goal5_sas_plan.8,0.3,14,0.03485441207885742,"[0.01606619 0.00754118 0.01646126 0.00564327 0.02237961 0.01847761
 0.01489352 0.00542538]",goal3,"[0.01606619 0.00754118 0.01646126 0.00564327 0.02237961 0.01847761
 0.01489352 0.00542538]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.9,0.3,17,0.04442405700683594,"[0.0145365  0.00668463 0.01684463 0.00518512 0.02278368 0.01497301
 0.01645898 0.00721129]",goal7,"[0.0145365  0.00668463 0.01684463 0.00518512 0.02278368 0.01497301
 0.01645898 0.00721129]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal6_sas_plan.0,0.3,10,0.029674291610717773,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.1,0.3,12,0.030991315841674805,"[0.01268428 0.00640679 0.01900411 0.00544179 0.01436984 0.00673202
 0.02565068 0.0076502 ]",goal6,"[0.01268428 0.00640679 0.01900411 0.00544179 0.01436984 0.00673202
 0.02565068 0.0076502 ]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.10,0.3,11,0.028882503509521484,"[0.01468006 0.00741485 0.01874228 0.0058138  0.01535219 0.00719224
 0.02430536 0.00642926]",goal6,"[0.01468006 0.00741485 0.01874228 0.0058138  0.01535219 0.00719224
 0.02430536 0.00642926]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.11,0.3,11,0.030988216400146484,"[0.0139006  0.00702114 0.01774713 0.00550511 0.01574778 0.00737757
 0.02493166 0.0071442 ]",goal6,"[0.0139006  0.00702114 0.01774713 0.00550511 0.01574778 0.00737757
 0.02493166 0.0071442 ]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.12,0.3,10,0.029091358184814453,"[0.01597618 0.00781075 0.01962634 0.00599851 0.01736375 0.00744275
 0.01775716 0.00712241]",goal7,"[0.01597618 0.00781075 0.01962634 0.00599851 0.01736375 0.00744275
 0.01775716 0.00712241]",goal2,"[0.01597618 0.00781075 0.01962634 0.00599851 0.01736375 0.00744275
 0.01775716 0.00712241]",goal2,goal6
goal6_sas_plan.13,0.3,10,0.029242515563964844,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.14,0.3,10,0.0274965763092041,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.15,0.3,10,0.02785468101501465,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.16,0.3,14,0.038423776626586914,"[0.01288222 0.00676054 0.0172077  0.00592486 0.01671435 0.00730418
 0.02020928 0.0085346 ]",goal7,"[0.01288222 0.00676054 0.0172077  0.00592486 0.01671435 0.00730418
 0.02020928 0.0085346 ]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.17,0.3,11,0.025527000427246094,"[0.0139006  0.00702114 0.01774713 0.00550511 0.01574778 0.00737757
 0.02493166 0.0071442 ]",goal6,"[0.0139006  0.00702114 0.01774713 0.00550511 0.01574778 0.00737757
 0.02493166 0.0071442 ]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.18,0.3,11,0.0314486026763916,"[0.0139006  0.00702114 0.01774713 0.00550511 0.01574778 0.00737757
 0.02493166 0.0071442 ]",goal6,"[0.0139006  0.00702114 0.01774713 0.00550511 0.01574778 0.00737757
 0.02493166 0.0071442 ]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.19,0.3,5,0.01751565933227539,"[0.00205151 0.00226547 0.00423278 0.0018736  0.00054579 0.00029216
 0.09605902 0.00277824]",goal6,"[0.00205151 0.00226547 0.00423278 0.0018736  0.00054579 0.00029216
 0.09605902 0.00277824]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.2,0.3,10,0.03099226951599121,"[0.0138721  0.00744002 0.01585148 0.00505303 0.01351418 0.0065062
 0.02836041 0.00738015]",goal6,"[0.0138721  0.00744002 0.01585148 0.00505303 0.01351418 0.0065062
 0.02836041 0.00738015]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.20,0.3,12,0.032378196716308594,"[0.0153304  0.00774333 0.01957258 0.00560458 0.01603231 0.00751086
 0.01770853 0.00787905]",goal7,"[0.0153304  0.00774333 0.01957258 0.00560458 0.01603231 0.00751086
 0.01770853 0.00787905]",goal2,"[0.0153304  0.00774333 0.01957258 0.00560458 0.01603231 0.00751086
 0.01770853 0.00787905]",goal2,goal6
goal6_sas_plan.21,0.3,10,0.027502775192260742,"[0.0138721  0.00744002 0.01585148 0.00505303 0.01351418 0.0065062
 0.02836041 0.00738015]",goal6,"[0.0138721  0.00744002 0.01585148 0.00505303 0.01351418 0.0065062
 0.02836041 0.00738015]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.22,0.3,12,0.034784555435180664,"[0.01268428 0.00640679 0.01900411 0.00544179 0.01436984 0.00673202
 0.02565068 0.0076502 ]",goal6,"[0.01268428 0.00640679 0.01900411 0.00544179 0.01436984 0.00673202
 0.02565068 0.0076502 ]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.23,0.3,10,0.030600786209106445,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.24,0.3,10,0.027835845947265625,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.25,0.3,10,0.025759220123291016,"[0.0138721  0.00744002 0.01585148 0.00505303 0.01351418 0.0065062
 0.02836041 0.00738015]",goal6,"[0.0138721  0.00744002 0.01585148 0.00505303 0.01351418 0.0065062
 0.02836041 0.00738015]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.26,0.3,13,0.035500526428222656,"[0.01516707 0.00730807 0.01587663 0.00517739 0.04244362 0.00887094
 0.02053039 0.00530798]",goal6,"[0.01516707 0.00730807 0.01587663 0.00517739 0.04244362 0.00887094
 0.02053039 0.00530798]",goal4,"[0.         0.         0.         0.         0.15257681 0.
 0.06301299 0.        ]",goal4,goal6
goal6_sas_plan.27,0.3,11,0.02829432487487793,"[0.01468006 0.00741485 0.01874228 0.0058138  0.01535219 0.00719224
 0.02430536 0.00642926]",goal6,"[0.01468006 0.00741485 0.01874228 0.0058138  0.01535219 0.00719224
 0.02430536 0.00642926]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.28,0.3,12,0.03397393226623535,"[0.0131401  0.00663702 0.01817342 0.00563735 0.01374172 0.00643776
 0.02452947 0.00792512]",goal7,"[0.0131401  0.00663702 0.01817342 0.00563735 0.01374172 0.00643776
 0.02452947 0.00792512]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.29,0.3,5,0.016108989715576172,"[0.00205151 0.00226547 0.00423278 0.0018736  0.00054579 0.00029216
 0.09605902 0.00277824]",goal6,"[0.00205151 0.00226547 0.00423278 0.0018736  0.00054579 0.00029216
 0.09605902 0.00277824]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.3,0.3,11,0.03328394889831543,"[0.0139006  0.00702114 0.01774713 0.00550511 0.01574778 0.00737757
 0.02493166 0.0071442 ]",goal6,"[0.0139006  0.00702114 0.01774713 0.00550511 0.01574778 0.00737757
 0.02493166 0.0071442 ]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.30,0.3,11,0.029858112335205078,"[0.0139006  0.00702114 0.01774713 0.00550511 0.01574778 0.00737757
 0.02493166 0.0071442 ]",goal6,"[0.0139006  0.00702114 0.01774713 0.00550511 0.01574778 0.00737757
 0.02493166 0.0071442 ]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.31,0.3,10,0.08168983459472656,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.32,0.3,11,0.03250622749328613,"[0.01179845 0.00606962 0.01976525 0.00568812 0.01312347 0.00619957
 0.02712639 0.00744346]",goal6,"[0.01179845 0.00606962 0.01976525 0.00568812 0.01312347 0.00619957
 0.02712639 0.00744346]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.33,0.3,11,0.031163930892944336,"[0.01179845 0.00606962 0.01976525 0.00568812 0.01312347 0.00619957
 0.02712639 0.00744346]",goal6,"[0.01179845 0.00606962 0.01976525 0.00568812 0.01312347 0.00619957
 0.02712639 0.00744346]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.34,0.3,14,0.041272878646850586,"[0.01288222 0.00676054 0.0172077  0.00592486 0.01671435 0.00730418
 0.02020928 0.0085346 ]",goal7,"[0.01288222 0.00676054 0.0172077  0.00592486 0.01671435 0.00730418
 0.02020928 0.0085346 ]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.35,0.3,11,0.02778005599975586,"[0.01468006 0.00741485 0.01874228 0.0058138  0.01535219 0.00719224
 0.02430536 0.00642926]",goal6,"[0.01468006 0.00741485 0.01874228 0.0058138  0.01535219 0.00719224
 0.02430536 0.00642926]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.36,0.3,12,0.03248000144958496,"[0.01268428 0.00640679 0.01900411 0.00544179 0.01436984 0.00673202
 0.02565068 0.0076502 ]",goal6,"[0.01268428 0.00640679 0.01900411 0.00544179 0.01436984 0.00673202
 0.02565068 0.0076502 ]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.37,0.3,12,0.03097224235534668,"[0.0141549  0.00692033 0.01872592 0.00572331 0.01784093 0.00823526
 0.02278541 0.00679565]",goal6,"[0.0141549  0.00692033 0.01872592 0.00572331 0.01784093 0.00823526
 0.02278541 0.00679565]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.4,0.3,10,0.02826714515686035,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.5,0.3,10,0.027683019638061523,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.01194614 0.00673557 0.01736921 0.00566412 0.01097015 0.00540282
 0.03326853 0.00632668]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.6,0.3,14,0.03746914863586426,"[0.01288222 0.00676054 0.0172077  0.00592486 0.01671435 0.00730418
 0.02020928 0.0085346 ]",goal7,"[0.01288222 0.00676054 0.0172077  0.00592486 0.01671435 0.00730418
 0.02020928 0.0085346 ]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.7,0.3,12,0.030045032501220703,"[0.01268428 0.00640679 0.01900411 0.00544179 0.01436984 0.00673202
 0.02565068 0.0076502 ]",goal7,"[0.01268428 0.00640679 0.01900411 0.00544179 0.01436984 0.00673202
 0.02565068 0.0076502 ]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.8,0.3,11,0.03299069404602051,"[0.0139006  0.00702114 0.01774713 0.00550511 0.01574778 0.00737757
 0.02493166 0.0071442 ]",goal6,"[0.0139006  0.00702114 0.01774713 0.00550511 0.01574778 0.00737757
 0.02493166 0.0071442 ]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal6_sas_plan.9,0.3,11,0.025847911834716797,"[0.0139006  0.00702114 0.01774713 0.00550511 0.01574778 0.00737757
 0.02493166 0.0071442 ]",goal6,"[0.0139006  0.00702114 0.01774713 0.00550511 0.01574778 0.00737757
 0.02493166 0.0071442 ]",goal6,"[0.         0.         0.         0.         0.         0.
 0.12258065 0.        ]",goal6,goal6
goal7_sas_plan.0,0.3,10,0.03242659568786621,"[0.01308941 0.00702024 0.01793949 0.00571863 0.01396525 0.00672337
 0.01777565 0.00957254]",goal7,"[0.01308941 0.00702024 0.01793949 0.00571863 0.01396525 0.00672337
 0.01777565 0.00957254]",goal2,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.1,0.3,10,0.026453733444213867,"[0.01490965 0.00782453 0.01825724 0.0057627  0.01490296 0.00597022
 0.01651846 0.00905515]",goal7,"[0.01490965 0.00782453 0.01825724 0.0057627  0.01490296 0.00597022
 0.01651846 0.00905515]",goal2,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.10,0.3,10,0.02894282341003418,"[0.01308941 0.00702024 0.01793949 0.00571863 0.01396525 0.00672337
 0.01777565 0.00957254]",goal7,"[0.01308941 0.00702024 0.01793949 0.00571863 0.01396525 0.00672337
 0.01777565 0.00957254]",goal2,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.11,0.3,10,0.028325796127319336,"[0.01551244 0.00758403 0.01769606 0.00582439 0.01815602 0.0083807
 0.01856738 0.00744739]",goal7,"[0.01551244 0.00758403 0.01769606 0.00582439 0.01815602 0.0083807
 0.01856738 0.00744739]",goal6,"[0.01551244 0.00758403 0.01769606 0.00582439 0.01815602 0.0083807
 0.01856738 0.00744739]",goal6,goal7
goal7_sas_plan.2,0.3,9,0.02300715446472168,"[0.00996026 0.00596976 0.01739575 0.00583256 0.00950921 0.00430885
 0.01573901 0.01275979]",goal7,"[0.00996026 0.00596976 0.01739575 0.00583256 0.00950921 0.00430885
 0.01573901 0.01275979]",goal2,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
goal7_sas_plan.3,0.3,10,0.026490449905395508,"[0.01308941 0.00702024 0.01793949 0.00571863 0.01396525 0.00672337
 0.01777565 0.00957254]",goal7,"[0.01308941 0.00702024 0.01793949 0.00571863 0.01396525 0.00672337
 0.01777565 0.00957254]",goal2,"[0.         0.         0.         0.         0.         0.
 0.         0.03655914]",goal7,goal7
