Model,Incomplete,Step,Time,Prob0,Results0,Prob1,Results1,Prob2,Results2,Label
goal8_sas_plan.221,0.7,7,0.19187045097351074,"[3.06977378e-07 2.96800961e-07 4.74832367e-08 9.03063861e-08
 1.32390362e-07 5.56891861e-06 5.43309132e-07 6.19109608e-02
 5.37247732e-02]",goal7,"[3.06977378e-07 2.96800961e-07 4.74832367e-08 9.03063861e-08
 1.32390362e-07 5.56891861e-06 5.43309132e-07 6.19109608e-02
 5.37247732e-02]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.222,0.7,7,0.16786646842956543,"[1.58961908e-04 2.53376698e-04 1.81629213e-04 1.54808468e-03
 1.37663228e-03 2.36754017e-04 1.70655004e-04 8.83749129e-04
 1.87592106e-01]",goal8,"[1.58961908e-04 2.53376698e-04 1.81629213e-04 1.54808468e-03
 1.37663228e-03 2.36754017e-04 1.70655004e-04 8.83749129e-04
 1.87592106e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.223,0.7,6,0.18382000923156738,"[0.00025553 0.00040731 0.00029197 0.00091554 0.00081414 0.0028119
 0.00027433 0.00142064 0.18290874]",goal8,"[0.00025553 0.00040731 0.00029197 0.00091554 0.00081414 0.0028119
 0.00027433 0.00142064 0.18290874]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.224,0.7,7,0.15191221237182617,"[1.60316177e-04 2.55535328e-04 1.83176594e-04 5.74389145e-04
 5.10774795e-04 1.76411613e-03 1.72108891e-04 8.91278187e-04
 1.89190288e-01]",goal8,"[1.60316177e-04 2.55535328e-04 1.83176594e-04 5.74389145e-04
 5.10774795e-04 1.76411613e-03 1.72108891e-04 8.91278187e-04
 1.89190288e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.225,0.7,7,0.19188594818115234,"[1.59527008e-04 2.54277437e-04 1.82274894e-04 2.10276301e-04
 1.86987926e-04 6.45819684e-04 1.71261672e-04 2.41069862e-03
 1.88258985e-01]",goal8,"[1.59527008e-04 2.54277437e-04 1.82274894e-04 2.10276301e-04
 1.86987926e-04 6.45819684e-04 1.71261672e-04 2.41069862e-03
 1.88258985e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.226,0.7,7,0.15991830825805664,"[1.60442152e-04 2.55736126e-04 1.83320533e-04 7.78039808e-05
 6.91870881e-05 8.79123720e-05 1.72244133e-04 2.42452785e-03
 1.89338952e-01]",goal8,"[1.60442152e-04 2.55736126e-04 1.83320533e-04 7.78039808e-05
 6.91870881e-05 8.79123720e-05 1.72244133e-04 2.42452785e-03
 1.89338952e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.227,0.7,7,0.17589473724365234,"[1.35534451e-04 2.16034597e-04 1.54861098e-04 6.57253705e-05
 5.84461997e-05 2.01861730e-04 1.45504245e-04 1.51322650e-02
 1.59945194e-01]",goal8,"[1.35534451e-04 2.16034597e-04 1.54861098e-04 6.57253705e-05
 5.84461997e-05 2.01861730e-04 1.45504245e-04 1.51322650e-02
 1.59945194e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.23,0.7,6,0.17594623565673828,"[2.66368431e-04 4.24576894e-04 3.04351457e-04 1.29171318e-04
 1.14865426e-04 1.45953419e-04 2.85962254e-04 5.44811059e-04
 1.90663631e-01]",goal8,"[2.66368431e-04 4.24576894e-04 3.04351457e-04 1.29171318e-04
 1.14865426e-04 1.45953419e-04 2.85962254e-04 5.44811059e-04
 1.90663631e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.24,0.7,7,0.1678316593170166,"[1.62843201e-04 2.59563268e-04 1.86063961e-04 7.89683330e-05
 7.02224868e-05 1.79192346e-03 1.74821801e-04 3.33067911e-04
 1.92172448e-01]",goal8,"[1.62843201e-04 2.59563268e-04 1.86063961e-04 7.89683330e-05
 7.02224868e-05 1.79192346e-03 1.74821801e-04 3.33067911e-04
 1.92172448e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.25,0.7,6,0.15992426872253418,"[0.00024399 0.00038891 0.00027878 0.00032161 0.00028599 0.0072979
 0.00026194 0.00368709 0.17464677]",goal8,"[0.00024399 0.00038891 0.00027878 0.00032161 0.00028599 0.0072979
 0.00026194 0.00368709 0.17464677]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.26,0.7,6,0.1519181728363037,"[1.68797350e-04 2.69053861e-04 1.92867147e-04 8.18557071e-05
 7.27900805e-05 6.14992952e-02 1.81213932e-04 3.45246104e-04
 1.20823311e-01]",goal8,"[1.68797350e-04 2.69053861e-04 1.92867147e-04 8.18557071e-05
 7.27900805e-05 6.14992952e-02 1.81213932e-04 3.45246104e-04
 1.20823311e-01]",goal8,"[0.         0.         0.         0.         0.         0.02760425
 0.         0.         0.1668721 ]",goal8,goal8
goal8_sas_plan.27,0.7,7,0.207780122756958,"[1.57590605e-04 2.51190914e-04 1.80062367e-04 7.64211664e-05
 6.79574222e-05 8.63499006e-05 4.59863616e-04 2.38143658e-03
 1.85973821e-01]",goal8,"[1.57590605e-04 2.51190914e-04 1.80062367e-04 7.64211664e-05
 6.79574222e-05 8.63499006e-05 4.59863616e-04 2.38143658e-03
 1.85973821e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.28,0.7,6,0.12787365913391113,"[2.64895112e-04 4.22228505e-04 3.02668050e-04 1.28456855e-04
 1.14230090e-04 1.07238567e-03 2.84380560e-04 5.41797639e-04
 1.89609046e-01]",goal8,"[2.64895112e-04 4.22228505e-04 3.02668050e-04 1.28456855e-04
 1.14230090e-04 1.07238567e-03 2.84380560e-04 5.41797639e-04
 1.89609046e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.29,0.7,7,0.19181036949157715,"[1.60974475e-04 2.56584620e-04 1.83928763e-04 7.80621227e-05
 6.94166405e-05 6.51679521e-04 4.69738054e-04 3.29245751e-04
 1.89967150e-01]",goal8,"[1.60974475e-04 2.56584620e-04 1.83928763e-04 7.80621227e-05
 6.94166405e-05 6.51679521e-04 4.69738054e-04 3.29245751e-04
 1.89967150e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.3,0.7,7,0.17584800720214844,"[1.59527008e-04 2.54277437e-04 1.82274894e-04 2.10276301e-04
 1.86987926e-04 6.45819684e-04 1.71261672e-04 2.41069862e-03
 1.88258985e-01]",goal8,"[1.59527008e-04 2.54277437e-04 1.82274894e-04 2.10276301e-04
 1.86987926e-04 6.45819684e-04 1.71261672e-04 2.41069862e-03
 1.88258985e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.30,0.7,6,0.15180039405822754,"[0.00016608 0.00026473 0.00018977 0.00059505 0.00052915 0.06051061
 0.0001783  0.00092334 0.1188809 ]",goal8,"[0.00016608 0.00026473 0.00018977 0.00059505 0.00052915 0.06051061
 0.0001783  0.00092334 0.1188809 ]",goal8,"[0.         0.         0.         0.         0.         0.03964753
 0.         0.         0.15252087]",goal8,goal8
goal8_sas_plan.31,0.7,7,0.18401455879211426,"[1.55695277e-04 2.48169864e-04 1.77896773e-04 2.05225606e-04
 1.82496602e-04 4.65691201e-03 1.67148082e-04 2.35279526e-03
 1.83737131e-01]",goal8,"[1.55695277e-04 2.48169864e-04 1.77896773e-04 2.05225606e-04
 1.82496602e-04 4.65691201e-03 1.67148082e-04 2.35279526e-03
 1.83737131e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.32,0.7,7,0.16795611381530762,"[1.62853546e-04 2.59579758e-04 1.86075782e-04 2.14661089e-04
 1.90887093e-04 2.42550128e-04 1.74832908e-04 9.05384700e-04
 1.92184657e-01]",goal8,"[1.62853546e-04 2.59579758e-04 1.86075782e-04 2.14661089e-04
 1.90887093e-04 2.42550128e-04 1.74832908e-04 9.05384700e-04
 1.92184657e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.33,0.7,7,0.19974350929260254,"[1.64362294e-04 2.61984621e-04 1.87799671e-04 7.97049942e-05
 7.08775618e-05 2.44797221e-04 1.76452637e-04 3.36174956e-04
 1.93965141e-01]",goal8,"[1.64362294e-04 2.61984621e-04 1.87799671e-04 7.97049942e-05
 7.08775618e-05 2.44797221e-04 1.76452637e-04 3.36174956e-04
 1.93965141e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.34,0.7,7,0.1758432388305664,"[1.59527008e-04 2.54277437e-04 1.82274894e-04 2.10276301e-04
 1.86987926e-04 6.45819684e-04 1.71261672e-04 2.41069862e-03
 1.88258985e-01]",goal8,"[1.59527008e-04 2.54277437e-04 1.82274894e-04 2.10276301e-04
 1.86987926e-04 6.45819684e-04 1.71261672e-04 2.41069862e-03
 1.88258985e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.35,0.7,7,0.16786646842956543,"[1.59527008e-04 2.54277437e-04 1.82274894e-04 2.10276301e-04
 1.86987926e-04 6.45819684e-04 1.71261672e-04 2.41069862e-03
 1.88258985e-01]",goal8,"[1.59527008e-04 2.54277437e-04 1.82274894e-04 2.10276301e-04
 1.86987926e-04 6.45819684e-04 1.71261672e-04 2.41069862e-03
 1.88258985e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.36,0.7,6,0.1679060459136963,"[2.64895112e-04 4.22228505e-04 3.02668050e-04 1.28456855e-04
 1.14230090e-04 1.07238567e-03 2.84380560e-04 5.41797639e-04
 1.89609046e-01]",goal8,"[2.64895112e-04 4.22228505e-04 3.02668050e-04 1.28456855e-04
 1.14230090e-04 1.07238567e-03 2.84380560e-04 5.41797639e-04
 1.89609046e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.37,0.7,6,0.1624748706817627,"[2.65970571e-04 4.23942728e-04 3.03896864e-04 1.28978383e-04
 1.14693858e-04 3.96130128e-04 2.85535129e-04 5.43997305e-04
 1.90378848e-01]",goal8,"[2.65970571e-04 4.23942728e-04 3.03896864e-04 1.28978383e-04
 1.14693858e-04 3.96130128e-04 2.85535129e-04 5.43997305e-04
 1.90378848e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.38,0.7,6,0.15190887451171875,"[1.67623374e-04 2.67182607e-04 1.91525768e-04 8.12864054e-05
 7.22838296e-05 6.10715711e-02 1.79953600e-04 9.31902570e-04
 1.19982992e-01]",goal8,"[1.67623374e-04 2.67182607e-04 1.91525768e-04 8.12864054e-05
 7.22838296e-05 6.10715711e-02 1.79953600e-04 9.31902570e-04
 1.19982992e-01]",goal8,"[0.         0.         0.         0.         0.         0.0545116
 0.         0.         0.13480828]",goal8,goal8
goal8_sas_plan.39,0.7,7,0.19180965423583984,"[1.55695277e-04 2.48169864e-04 1.77896773e-04 2.05225606e-04
 1.82496602e-04 4.65691201e-03 1.67148082e-04 2.35279526e-03
 1.83737131e-01]",goal8,"[1.55695277e-04 2.48169864e-04 1.77896773e-04 2.05225606e-04
 1.82496602e-04 4.65691201e-03 1.67148082e-04 2.35279526e-03
 1.83737131e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.4,0.7,6,0.159942626953125,"[1.68797350e-04 2.69053861e-04 1.92867147e-04 8.18557071e-05
 7.27900805e-05 6.14992952e-02 1.81213932e-04 3.45246104e-04
 1.20823311e-01]",goal8,"[1.68797350e-04 2.69053861e-04 1.92867147e-04 8.18557071e-05
 7.27900805e-05 6.14992952e-02 1.81213932e-04 3.45246104e-04
 1.20823311e-01]",goal8,"[0.         0.         0.         0.         0.         0.02760425
 0.         0.         0.1668721 ]",goal8,goal8
goal8_sas_plan.40,0.7,7,0.5196719169616699,"[1.61517370e-04 2.57449966e-04 1.84549073e-04 7.83253916e-05
 6.96507519e-05 8.85015251e-05 4.71322272e-04 3.30356150e-04
 1.90607825e-01]",goal8,"[1.61517370e-04 2.57449966e-04 1.84549073e-04 7.83253916e-05
 6.96507519e-05 8.85015251e-05 4.71322272e-04 3.30356150e-04
 1.90607825e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.41,0.7,6,0.16782402992248535,"[1.68797350e-04 2.69053861e-04 1.92867147e-04 8.18557071e-05
 7.27900805e-05 6.14992952e-02 1.81213932e-04 3.45246104e-04
 1.20823311e-01]",goal8,"[1.68797350e-04 2.69053861e-04 1.92867147e-04 8.18557071e-05
 7.27900805e-05 6.14992952e-02 1.81213932e-04 3.45246104e-04
 1.20823311e-01]",goal8,"[0.         0.         0.         0.         0.         0.02760425
 0.         0.         0.1668721 ]",goal8,goal8
goal8_sas_plan.42,0.7,7,0.1759946346282959,"[1.59527008e-04 2.54277437e-04 1.82274894e-04 2.10276301e-04
 1.86987926e-04 6.45819684e-04 1.71261672e-04 2.41069862e-03
 1.88258985e-01]",goal8,"[1.59527008e-04 2.54277437e-04 1.82274894e-04 2.10276301e-04
 1.86987926e-04 6.45819684e-04 1.71261672e-04 2.41069862e-03
 1.88258985e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.43,0.7,7,0.17582941055297852,"[1.63398796e-04 2.60448857e-04 1.86698782e-04 7.92377604e-05
 7.04620747e-05 8.95324300e-05 1.75418265e-04 9.08416016e-04
 1.92828109e-01]",goal8,"[1.63398796e-04 2.60448857e-04 1.86698782e-04 7.92377604e-05
 7.04620747e-05 8.95324300e-05 1.75418265e-04 9.08416016e-04
 1.92828109e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.44,0.7,6,0.15993642807006836,"[2.66368431e-04 4.24576894e-04 3.04351457e-04 1.29171318e-04
 1.14865426e-04 1.45953419e-04 2.85962254e-04 5.44811059e-04
 1.90663631e-01]",goal8,"[2.66368431e-04 4.24576894e-04 3.04351457e-04 1.29171318e-04
 1.14865426e-04 1.45953419e-04 2.85962254e-04 5.44811059e-04
 1.90663631e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.45,0.7,6,0.15990090370178223,"[2.66368431e-04 4.24576894e-04 3.04351457e-04 1.29171318e-04
 1.14865426e-04 1.45953419e-04 2.85962254e-04 5.44811059e-04
 1.90663631e-01]",goal8,"[2.66368431e-04 4.24576894e-04 3.04351457e-04 1.29171318e-04
 1.14865426e-04 1.45953419e-04 2.85962254e-04 5.44811059e-04
 1.90663631e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.46,0.7,7,0.1838817596435547,"[1.59527008e-04 2.54277437e-04 1.82274894e-04 2.10276301e-04
 1.86987926e-04 6.45819684e-04 1.71261672e-04 2.41069862e-03
 1.88258985e-01]",goal8,"[1.59527008e-04 2.54277437e-04 1.82274894e-04 2.10276301e-04
 1.86987926e-04 6.45819684e-04 1.71261672e-04 2.41069862e-03
 1.88258985e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.47,0.7,7,0.1518573760986328,"[1.63950953e-04 2.61328965e-04 1.87329674e-04 7.95055205e-05
 7.07001801e-05 6.63729318e-04 1.76011038e-04 3.35333628e-04
 1.93479714e-01]",goal8,"[1.63950953e-04 2.61328965e-04 1.87329674e-04 7.95055205e-05
 7.07001801e-05 6.63729318e-04 1.76011038e-04 3.35333628e-04
 1.93479714e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.48,0.7,6,0.1679379940032959,"[2.63456702e-04 4.19935755e-04 3.01024527e-04 1.27759320e-04
 1.13609808e-04 1.44357971e-04 2.82836341e-04 1.46468819e-03
 1.88579447e-01]",goal8,"[2.63456702e-04 4.19935755e-04 3.01024527e-04 1.27759320e-04
 1.13609808e-04 1.44357971e-04 2.82836341e-04 1.46468819e-03
 1.88579447e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.49,0.7,7,0.17590069770812988,"[1.52920905e-04 2.43747664e-04 1.74726787e-04 7.41566665e-05
 6.59437187e-05 8.37911941e-05 1.64169630e-04 6.28128250e-03
 1.80463074e-01]",goal8,"[1.52920905e-04 2.43747664e-04 1.74726787e-04 7.41566665e-05
 6.59437187e-05 8.37911941e-05 1.64169630e-04 6.28128250e-03
 1.80463074e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.5,0.7,6,0.16782379150390625,"[1.68797350e-04 2.69053861e-04 1.92867147e-04 8.18557071e-05
 7.27900805e-05 6.14992952e-02 1.81213932e-04 3.45246104e-04
 1.20823311e-01]",goal8,"[1.68797350e-04 2.69053861e-04 1.92867147e-04 8.18557071e-05
 7.27900805e-05 6.14992952e-02 1.81213932e-04 3.45246104e-04
 1.20823311e-01]",goal8,"[0.         0.         0.         0.         0.         0.02760425
 0.         0.         0.1668721 ]",goal8,goal8
goal8_sas_plan.50,0.7,6,0.15998411178588867,"[1.67623374e-04 2.67182607e-04 1.91525768e-04 8.12864054e-05
 7.22838296e-05 6.10715711e-02 1.79953600e-04 9.31902570e-04
 1.19982992e-01]",goal8,"[1.67623374e-04 2.67182607e-04 1.91525768e-04 8.12864054e-05
 7.22838296e-05 6.10715711e-02 1.79953600e-04 9.31902570e-04
 1.19982992e-01]",goal8,"[0.         0.         0.         0.         0.         0.0545116
 0.         0.         0.13480828]",goal8,goal8
goal8_sas_plan.51,0.7,6,0.16784930229187012,"[0.00016608 0.00026473 0.00018977 0.00059505 0.00052915 0.06051061
 0.0001783  0.00092334 0.1188809 ]",goal8,"[0.00016608 0.00026473 0.00018977 0.00059505 0.00052915 0.06051061
 0.0001783  0.00092334 0.1188809 ]",goal8,"[0.         0.         0.         0.         0.         0.03964753
 0.         0.         0.15252087]",goal8,goal8
goal8_sas_plan.52,0.7,6,0.12787222862243652,"[1.68797350e-04 2.69053861e-04 1.92867147e-04 8.18557071e-05
 7.27900805e-05 6.14992952e-02 1.81213932e-04 3.45246104e-04
 1.20823311e-01]",goal8,"[1.68797350e-04 2.69053861e-04 1.92867147e-04 8.18557071e-05
 7.27900805e-05 6.14992952e-02 1.81213932e-04 3.45246104e-04
 1.20823311e-01]",goal8,"[0.         0.         0.         0.         0.         0.07956975
 0.         0.         0.10494805]",goal8,goal8
goal8_sas_plan.53,0.7,7,0.2079153060913086,"[1.61517370e-04 2.57449966e-04 1.84549073e-04 7.83253916e-05
 6.96507519e-05 8.85015251e-05 4.71322272e-04 3.30356150e-04
 1.90607825e-01]",goal8,"[1.61517370e-04 2.57449966e-04 1.84549073e-04 7.83253916e-05
 6.96507519e-05 8.85015251e-05 4.71322272e-04 3.30356150e-04
 1.90607825e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.54,0.7,7,0.17582011222839355,"[1.53764478e-04 2.45092274e-04 1.75690651e-04 7.45657445e-05
 6.63074907e-05 2.29013090e-04 1.21962836e-03 3.14498936e-04
 1.81458581e-01]",goal8,"[1.53764478e-04 2.45092274e-04 1.75690651e-04 7.45657445e-05
 6.63074907e-05 2.29013090e-04 1.21962836e-03 3.14498936e-04
 1.81458581e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.55,0.7,7,0.17597651481628418,"[1.53764478e-04 2.45092274e-04 1.75690651e-04 7.45657445e-05
 6.63074907e-05 2.29013090e-04 1.21962836e-03 3.14498936e-04
 1.81458581e-01]",goal8,"[1.53764478e-04 2.45092274e-04 1.75690651e-04 7.45657445e-05
 6.63074907e-05 2.29013090e-04 1.21962836e-03 3.14498936e-04
 1.81458581e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.56,0.7,7,0.15987086296081543,"[1.57590605e-04 2.51190914e-04 1.80062367e-04 7.64211664e-05
 6.79574222e-05 8.63499006e-05 4.59863616e-04 2.38143658e-03
 1.85973821e-01]",goal8,"[1.57590605e-04 2.51190914e-04 1.80062367e-04 7.64211664e-05
 6.79574222e-05 8.63499006e-05 4.59863616e-04 2.38143658e-03
 1.85973821e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.57,0.7,7,0.17586612701416016,"[1.64514146e-04 2.62226664e-04 1.87973176e-04 7.97786323e-05
 7.09430443e-05 9.01435727e-05 1.76615659e-04 3.36485542e-04
 1.94144342e-01]",goal8,"[1.64514146e-04 2.62226664e-04 1.87973176e-04 7.97786323e-05
 7.09430443e-05 9.01435727e-05 1.76615659e-04 3.36485542e-04
 1.94144342e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.58,0.7,7,0.19187545776367188,"[1.61370998e-04 2.57216656e-04 1.84381829e-04 7.82544107e-05
 6.95876323e-05 2.40342057e-04 4.70895145e-04 3.30056772e-04
 1.90435090e-01]",goal8,"[1.61370998e-04 2.57216656e-04 1.84381829e-04 7.82544107e-05
 6.95876323e-05 2.40342057e-04 4.70895145e-04 3.30056772e-04
 1.90435090e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.59,0.7,6,0.14385604858398438,"[2.66368431e-04 4.24576894e-04 3.04351457e-04 1.29171318e-04
 1.14865426e-04 1.45953419e-04 2.85962254e-04 5.44811059e-04
 1.90663631e-01]",goal8,"[2.66368431e-04 4.24576894e-04 3.04351457e-04 1.29171318e-04
 1.14865426e-04 1.45953419e-04 2.85962254e-04 5.44811059e-04
 1.90663631e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.6,0.7,7,0.19190335273742676,"[1.58577122e-04 2.52763369e-04 1.81189558e-04 1.54433736e-03
 1.37329997e-03 6.41974220e-04 1.70241913e-04 8.81609908e-04
 1.87138017e-01]",goal8,"[1.58577122e-04 2.52763369e-04 1.81189558e-04 1.54433736e-03
 1.37329997e-03 6.41974220e-04 1.70241913e-04 8.81609908e-04
 1.87138017e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.60,0.7,7,0.15987253189086914,"[1.63950953e-04 2.61328965e-04 1.87329674e-04 7.95055205e-05
 7.07001801e-05 6.63729318e-04 1.76011038e-04 3.35333628e-04
 1.93479714e-01]",goal8,"[1.63950953e-04 2.61328965e-04 1.87329674e-04 7.95055205e-05
 7.07001801e-05 6.63729318e-04 1.76011038e-04 3.35333628e-04
 1.93479714e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.61,0.7,7,0.19191622734069824,"[1.35534451e-04 2.16034597e-04 1.54861098e-04 6.57253705e-05
 5.84461997e-05 2.01861730e-04 1.45504245e-04 1.51322650e-02
 1.59945194e-01]",goal8,"[1.35534451e-04 2.16034597e-04 1.54861098e-04 6.57253705e-05
 5.84461997e-05 2.01861730e-04 1.45504245e-04 1.51322650e-02
 1.59945194e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.62,0.7,6,0.1518995761871338,"[0.00024399 0.00038891 0.00027878 0.00032161 0.00028599 0.0072979
 0.00026194 0.00368709 0.17464677]",goal8,"[0.00024399 0.00038891 0.00027878 0.00032161 0.00028599 0.0072979
 0.00026194 0.00368709 0.17464677]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.63,0.7,7,0.1998765468597412,"[1.35534451e-04 2.16034597e-04 1.54861098e-04 6.57253705e-05
 5.84461997e-05 2.01861730e-04 1.45504245e-04 1.51322650e-02
 1.59945194e-01]",goal8,"[1.35534451e-04 2.16034597e-04 1.54861098e-04 6.57253705e-05
 5.84461997e-05 2.01861730e-04 1.45504245e-04 1.51322650e-02
 1.59945194e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.64,0.7,6,0.14390110969543457,"[1.68797350e-04 2.69053861e-04 1.92867147e-04 8.18557071e-05
 7.27900805e-05 6.14992952e-02 1.81213932e-04 3.45246104e-04
 1.20823311e-01]",goal8,"[1.68797350e-04 2.69053861e-04 1.92867147e-04 8.18557071e-05
 7.27900805e-05 6.14992952e-02 1.81213932e-04 3.45246104e-04
 1.20823311e-01]",goal8,"[0.         0.         0.         0.         0.         0.02760425
 0.         0.         0.1668721 ]",goal8,goal8
goal8_sas_plan.65,0.7,7,0.18383288383483887,"[1.63950953e-04 2.61328965e-04 1.87329674e-04 7.95055205e-05
 7.07001801e-05 6.63729318e-04 1.76011038e-04 3.35333628e-04
 1.93479714e-01]",goal8,"[1.63950953e-04 2.61328965e-04 1.87329674e-04 7.95055205e-05
 7.07001801e-05 6.63729318e-04 1.76011038e-04 3.35333628e-04
 1.93479714e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.66,0.7,6,0.13590216636657715,"[0.00025354 0.00040412 0.00028969 0.00033419 0.00029718 0.0010264
 0.00027219 0.00383131 0.18147777]",goal8,"[0.00025354 0.00040412 0.00028969 0.00033419 0.00029718 0.0010264
 0.00027219 0.00383131 0.18147777]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.67,0.7,6,0.15184712409973145,"[2.37246670e-04 3.78158381e-04 2.71077055e-04 1.15049164e-04
 1.02307318e-04 1.29996496e-04 2.54698323e-04 9.74499438e-03
 1.69818591e-01]",goal8,"[2.37246670e-04 3.78158381e-04 2.71077055e-04 1.15049164e-04
 1.02307318e-04 1.29996496e-04 2.54698323e-04 9.74499438e-03
 1.69818591e-01]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.19976636]",goal8,goal8
goal8_sas_plan.68,0.7,6,0.2079026699066162,"[1.68797350e-04 2.69053861e-04 1.92867147e-04 8.18557071e-05
 7.27900805e-05 6.14992952e-02 1.81213932e-04 3.45246104e-04
 1.20823311e-01]",goal8,"[1.68797350e-04 2.69053861e-04 1.92867147e-04 8.18557071e-05
 7.27900805e-05 6.14992952e-02 1.81213932e-04 3.45246104e-04
 1.20823311e-01]",goal8,"[0.         0.         0.         0.         0.         0.07956975
 0.         0.         0.10494805]",goal8,goal8
